Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status,IG_ID,Mapped_Type,Mapped_Category,arc_id,arc_status,arc_name,arc_also_known_as,arc_aliases,arc_type,arc_founded,arc_hq_country,arc_hq_region,arc_ownership,arc_sector,arc_segment,arc_features,arc_specialization,arc_aum,arc_parent_company,arc_transactions_count,arc_was_added,arc_created_by,arc_was_changed,arc_modified_by,arc_search_index
06/11/2023,2023,Q4'23,Intiny,HippoJoy,Corporate,Corporate,No,0.0,,Gaming,PC&Console,China,Asia,,,,"China-based interactive entertainment developer Intiny has raised an undisclosed sum in a funding round from HippoJoy. The company is developing live-action interactive video games, like Love is All Around! The investment explicitly targets Intiny's interactive film and television business, marking a significant move by HippoJoy into this gaming industry sector.",https://www.donews.com/news/detail/8/3763466.html,UNDISCLOSED,3061,undisclosed late-stage,Late-stage investment,1112.0,IMPORTED,Intiny,,,Strategic / CVC,2000.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
09/11/2023,2023,Q4'23,GameDriver,Undisclosed,Seed round,Early-stage VC,No,2.0,,Platform&Tech,Tech,United States,North America,2018.0,Men,https://www.gamedriver.io/,"According to the SEC filing, US-based gaming tech company GameDriver has raised $2m out of $3m. The company is developing an eponymous platform for automated game and app testing.",https://www.sec.gov/Archives/edgar/data/1919611/000191961123000003/xslFormDX01/primary_doc.xml,DISCLOSED,3070,seed,Early-stage investment,459.0,IMPORTED,GameDriver,,,Strategic / CVC,2018.0,USA,North America,Private,Platform & Tech,,,Generalist,,,0.0,21/06/2025 20:09,,21/06/2025 20:09,,
13/11/2023,2023,Q4'23,Tunga Games,Founder One,Seed round,Early-stage VC,No,0.04,,Gaming,Mobile,Turkey,MENA,2019.0,Men,https://tungagames.com/,"Turkey-based educational games developer Tunga Games has raised ~$35k (?1m) in a Seed funding round from Founder One. The investment aims to support the development of Tunga Games' online educational games. The studio has created a list of mobile educational titles, including Math Skills, Bilge Tunga, and Math Rocket.",https://webrazzi.com/2023/11/13/tunga-games-1-milyon-tl-yatirim-aldi/,DISCLOSED,3078,seed,Early-stage investment,3048.0,IMPORTED,Tunga Games,,,Strategic / CVC,2019.0,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,29/06/2025 13:45,,29/06/2025 13:45,,
27/11/2023,2023,Q4'23,Ubisoft Entertainment,Undisclosed,Fixed Income,Public offering,No,548.0,,Gaming,Multiplatform,France,Western Europe,1986.0,Men,http://www.ubisoft.com,"UBISOFT LAUNCHES AN OFFERING OF BONDS CONVERTIBLE INTO AND/OR EXCHANGEABLE FOR NEW OR EXISTING SHARES (""OCEANES"") DUE 2031 FOR A NOMINAL AMOUNT OF APPROXIMATELY EUR500 MILLION AND A CONCURRENT PARTIAL REPURCHASE WITH RESPECT TO ITS OUTSTANDING OCEANES DUE 24 SEPTEMBER 2024 BY WAY OF A REVERSE BOOKBUILDING PROCESS",https://tools.morningstar.ch/ch/stockreport/newsItem.aspx?id=NASDAQ_1000901403-en,DISCLOSED,3092,fixed income,Public offering,219.0,ENABLED,Ubisoft Entertainment,,,Strategic / CVC,1986.0,France,Western Europe,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,11.0,19/04/2025 10:39,naumvano@gmail.com,25/04/2025 10:18,naumvano@gmail.com,
30/11/2023,2023,Q4'23,Grid,Riot Games,Corporate,Corporate,No,0.0,,Esports,Esports,Germany,Western Europe,2018.0,Men,https://grid.gg/,"US-based gaming company Riot Games has acquired an undisclosed equity stake in Germany-based esports data platform Grid Esports and established a strategic partnership with the platform. Apart from that, Grid has become the official esports data partner for League of Legends (LoL) esports and the Valorant Champions Tour (VCT); Grid will exclusively distribute real-time esports match data for Riot's flagship products, LoL and VCT, starting with the 2024-2025 season, further advancing its esports ecosystem.",https://venturebeat.com/games/grid-riot-games-esports-data-platform-strategic-investment/,UNDISCLOSED,3098,undisclosed late-stage,Late-stage investment,2972.0,ENABLED,GRID,Breshna,,Strategic / CVC,2018.0,Pakistan,Southern and Central_Asia,Private,Platform & Tech,,,Generalist,,,0.0,29/06/2025 13:38,,14/08/2025 07:51,naumvano@gmail.com,"GRID, Breshna, PK, Southern and Central_Asia, https://breshna.io/"
30/11/2023,2023,Q4'23,Thirdverse,"B Dash Ventures, New business investment, NOW, Mitsubishi UFJ Capital Hirohisa Kunimitsu",Series B+,Late-stage VC,No,8.16,,Platform&Tech,Blockchain-powered,United States,North America,2020.0,Men,https://www.thirdverse.io/,"Japan-based VR games developer Thirdverse has raised $8m in a funding round, bringing its total funding to $38m. The funds will accelerate the expansion of VR gaming, mainly focusing on developing and global marketing of multiplayer shooter X8 and tactical action Soul Covenant. X8 recently debuted on Meta Quest and Steam, while Soul Covenant is scheduled for an early 2024 release.",https://www.thirdverse.io/en/article-2023-11-30,DISCLOSED,3100,undisclosed late-stage,Late-stage investment,2899.0,IMPORTED,Thirdverse,,,Strategic / CVC,2020.0,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0.0,29/06/2025 13:31,,29/06/2025 13:31,,
04/12/2023,2023,Q4'23,GameTree,"Corazon Capital, Full Stack Ventures, Goodwater Capital, 32-Bit Ventures, Expert Dojo, Overwolf, Sam Yagan, Phil Schwarz, Coddy Johnson, Victor Yushchenko, Felix LaHaye, Nicolas Stehle",Seed round,Early-stage VC,Yes,1.7,,Platform&Tech,Platform,United States,North America,2019.0,Mixed,https://gametree.me/,"US-based gaming startup GameTree has raised $1.7m in a Seed funding round from Corazon Capital, Full Stack Ventures, Goodwater Capital, 32-Bit Ventures, Expert Dojo, Overwolf, and other investors. The platform aims to combat toxic behavior and create inclusive gaming communities globally. The company also plans to create connections among gamers through its LFG (Looking For Group) app. The funding will support the development of a desktop application with overlay game technology and expand into B2B partnerships.",https://tech.eu/2023/12/04/gametree-raises-17m-seed-funding-to-create-safe-spaces-for-gamers-globally/,DISCLOSED,3102,seed,Early-stage investment,3149.0,IMPORTED,GameTree,,,Strategic / CVC,2019.0,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0.0,29/06/2025 13:56,,29/06/2025 13:56,,
05/12/2023,2023,Q4'23,GameChanger Systems,Undisclosed,Series A,Early-stage VC,No,0.0,,Other,Other,United States,North America,,Men,https://www.gamechangerkiosk.com/,"US-based GameChanger Systems, the creator of the Instant Video Game Buyback kiosk, has raised an undisclosed sum in a Series A funding round. The funding will allow the company to increase its presence in major US markets. GameChanger aims for a kiosk fleet expansion, partnering with big-box grocers and retailers to offer consumers convenient Discs to Dollars transactions.",https://www.prnewswire.com/news-releases/gamechanger-systems-announces-successful-series-a-growth-funding-302004682.html,UNDISCLOSED,3105,series a,Early-stage investment,2458.0,IMPORTED,GameChanger Systems,,,Strategic / CVC,2000.0,USA,North America,Private,Other,,,Generalist,,,0.0,21/06/2025 20:19,,21/06/2025 20:19,,
07/12/2023,2023,Q4'23,Aonic Group,Undisclosed,Fixed income,Public offering,No,75.6,,Gaming,Multiplatform,Sweden,Western Europe,2021.0,,https://aonic.co/,,https://mb.cision.com/Main/22922/3898223/2511844.pdf,DISCLOSED,3110,fixed income,Public offering,1030.0,IMPORTED,Aonic Group,,,Strategic / CVC,2021.0,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,6.0,21/06/2025 20:11,,21/06/2025 20:11,,
11/12/2023,2023,Q4'23,AirConsole,KPIT Technologies,Corporate,Corporate,No,0.0,,Gaming,Multiplatform,Switzerland,Western Europe,2015.0,,https://corp.airconsole.com/,AirConsole Strikes Strategic Investment from KPIT Technologies to Expand In-Car Gaming Solution,https://corp.airconsole.com/airconsole-strikes-strategic-investment-from-kpit/,UNDISCLOSED,3116,undisclosed late-stage,Late-stage investment,2463.0,IMPORTED,AirConsole,,,Strategic / CVC,2015.0,Switzerland,Western Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:19,,21/06/2025 20:19,,
13/12/2023,2023,Q4'23,NOVO Esports,Undisclosed,Seed round,Early-stage VC,No,0.12,,Esports,Esports,Italy,Western Europe,2023.0,,https://novoesports.gg/,"NOVO Esports secures EUR110,000 from two investors",https://esportsinsider.com/2023/12/novo-esports-investment,DISCLOSED,3119,seed,Early-stage investment,1031.0,IMPORTED,NOVO Esports,,,Strategic / CVC,2023.0,Italy,Southern Europe,Private,Esports,,,Generalist,,,0.0,21/06/2025 20:11,,21/06/2025 20:11,,
18/12/2023,2023,Q4'23,GenPop Interactive,Undisclosed,Series A,Early-stage VC,No,9.9,,Gaming,PC&Console,United States,North America,2020.0,Men,https://www.genpopinteractive.com/,"According to the SEC filing, US-based PC games developer GenPop Interactive has raised $9.9m out of $10m in a funding round. The studio is currently working on its first game, a AAA shooter, whose title is yet to be disclosed.",https://www.sec.gov/Archives/edgar/data/2001524/000200152423000003/xslFormDX01/primary_doc.xml,DISCLOSED,3121,series a,Early-stage investment,1003.0,IMPORTED,GenPop Interactive,,,Strategic / CVC,2020.0,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:11,,21/06/2025 20:11,,
18/12/2023,2023,Q4'23,Ultimate Endgamers League,Undisclosed,Seed round,Early-stage VC,No,5.0,,Esports,Esports,United States,North America,2020.0,Men,https://ultimateendgamersleague.com/,,https://menafn.com/1107616161/Ultimate-Endgamers-League-Announces-Strategic-Expansion-With-5-Million-Fundraise-And-Key-Hires,DISCLOSED,3123,seed,Early-stage investment,2467.0,IMPORTED,Ultimate Endgamers League,,,Strategic / CVC,2020.0,USA,North America,Private,Esports,,,Generalist,,,0.0,21/06/2025 20:19,,21/06/2025 20:19,,
20/12/2023,2023,Q4'23,k-ID,"Andreessen Horowitz (a16z) Speedrun, Konvoy Ventures, TIRTA Ventures",Seed round,Early-stage VC,No,1.65,,Platform&Tech,Tech,Singapore,Asia,2023.0,Men,https://www.k-id.com/,,https://techcrunch.com/2024/03/06/k-id-launches-a-solution-that-helps-game-developers-comply-with-ever-changing-child-safety-regulations/?guccounter=1,DISCLOSED,3124,seed,Early-stage investment,743.0,ENABLED,k-ID,,,Strategic / CVC,2023.0,Singapore,Southeast Asia,Private,Platform & Tech,,,Generalist,,,0.0,21/06/2025 20:10,,24/07/2025 16:27,vsidv1777@gmail.com,"k-ID, SG, Southeast Asia, https://www.k-id.com/"
21/12/2023,2023,Q4'23,tinyBuild,Undisclosed,"PIPE, other",Public offering,No,12.0,,Gaming,Multiplatform,United States,North America,2011.0,Men,https://www.tinybuild.com/,"US-based games publisher and developer tinyBuild (AIM:TBLD) has conditionally raised $12m through a combination of a private placement, subscription, and placing offerings at GBP0.05 price per share, implying a 100% premium to the closing price on December 20, 2023 and representing over 50% of the issued share capital. As part of these offerings, Atari (ENXTPA:ATA) has provided $2m capital via private placement.",https://polaris.brighterir.com/public/tinybuild/news/rns/story/xopn3dr,DISCLOSED,3126,pipe,Public offering,417.0,ENABLED,tinyBuild,,,Strategic / CVC,2011.0,USA,North America,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,12.0,17/05/2025 15:35,naumvano@gmail.com,17/05/2025 15:35,naumvano@gmail.com,
25/12/2023,2023,Q4'23,Moxiang Ruzhi,Lilith Games,Corporate,Corporate,No,0.0,15.0,Gaming,PC&Console,China,Asia,,,,"China-based strategy card game developer Moxiang Ruzhi has raised an undisclosed sum in a funding round led by Lilith Games, with the latter acquiring a 15% stake. Moxiang Ruzhi is primarily known for its title, False Reincarnation, available on Steam. This strategic funding aims to fuel the continued development of Moxiang's card games.",https://www.donews.com/news/detail/8/3889288.html,UNDISCLOSED,3128,undisclosed late-stage,Late-stage investment,1113.0,IMPORTED,Moxiang Ruzhi,,,Strategic / CVC,2000.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
27/12/2023,2023,Q4'23,Elodie Games,Undisclosed,Series A,Early-stage VC,No,4.0,,Gaming,PC&Console,United States,North America,2019.0,Mixed,https://elodie.games/index.html,"According to the SEC filing, US-based games developer Elodie Games has raised $2.5m out of $5m in a funding round. The previous round closed by the company was a $32.5m Series A financing back in Sep'21.",https://www.sec.gov/Archives/edgar/data/1804297/000180429723000001/xslFormDX01/primary_doc.xml,DISCLOSED,3131,series a,Early-stage investment,446.0,ENABLED,Elodie Games,,,Strategic / CVC,2019.0,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:09,,29/07/2025 13:47,vsidv1777@gmail.com,"Elodie Games, US, North America, https://elodie.games/index.html"
27/12/2023,2023,Q4'23,Onibi,Undisclosed,Seed round,Early-stage VC,No,6.6,,Gaming,PC&Console,United States,North America,2023.0,Men,https://www.onibi.gg/,"US-based gaming platform developer Onibi Studio has raised $6.6m, according to the SEC filing. The company was established in 2023 and is creating a Minecraft-like UGC MMO gaming platform, Jamland, currently available in alpha.",https://www.sec.gov/Archives/edgar/data/2005820/000200606823000002/xslFormDX01/primary_doc.xml,DISCLOSED,3132,seed,Early-stage investment,2471.0,IMPORTED,Onibi,,,Strategic / CVC,2023.0,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:19,,21/06/2025 20:19,,
28/12/2023,2023,Q4'23,Allied Esports Entertainment Inc.,Undisclosed,"PIPE, other",Public offering,No,6.6,,Esports,Esports,United States,North America,2017.0,,https://www.alliedesports.gg/,"US-based entertainment company Allied Gaming & Entertainment (NASDAQ:AGAE) has raised $6.6m in a funding round from Elite Fun Entertainment. Elite Fun Entertainment acquires 7,330,000 shares, strengthening AGAE's presence in live events across Asia. The collaboration aims to leverage Elite Fun Entertainment's partnerships with companies like Tencent and Douyin, enhancing AGAE's show promotions on global platforms and improving ticketing services for large-scale events in the region.",https://ir.alliedgaming.gg/news-events/press-releases/detail/140/allied-gaming-entertainment-announces-strategic,DISCLOSED,3134,pipe,Public offering,728.0,ENABLED,Allied Esports Entertainment,NasdaqCM:AESE,"Allied Esports Entertainment Inc.,Allied Esports Entertainment Inc. (NasdaqCM:AESE)",Strategic / CVC,2017.0,USA,North America,Private,Esports,,,Generalist,,VESPA Inc,0.0,21/06/2025 20:10,,14/08/2025 08:13,naumvano@gmail.com,"Allied Esports Entertainment, NasdaqCM:AESE, US, North America, https://www.alliedesports.gg/"
28/12/2023,2023,Q4'23,Silver Lining Studio,VESPA Inc,Control,M&A,No,0.73,100.0,Gaming,Multiplatform,Canada,North America,,,https://silverliningstudio.co/,"VESPA Inc. (KOSDAQ:A299910) agreed to acquire Silver Lining Studio Inc. for KRW1 billion on December 28, 2023.",https://in.marketscreener.com/quote/stock/ANIC-INC-59542729/news/VESPA-Inc-completed-the-acquisition-of-Silver-Lining-Studio-Inc-45715081/,DISCLOSED,3135,m&a control (incl. lbo/mbo),M&A,2472.0,IMPORTED,Silver Lining Studio,,,Strategic / CVC,2000.0,Canada,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:19,,21/06/2025 20:19,,
29/12/2023,2023,Q4'23,Gamefam,Undisclosed,Series B,Late-stage VC,No,16.5,,Gaming,Multiplatform,United States,North America,2019.0,Men,https://gamefam.com/,,https://www.sec.gov/Archives/edgar/data/1996763/000199676323000001/xslFormDX01/primary_doc.xml,DISCLOSED,3136,series b,Late-stage investment,3066.0,ENABLED,Gamefam,,,Strategic / CVC,2019.0,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,29/06/2025 13:48,,19/08/2025 17:16,vsidv1777@gmail.com,"Gamefam, US, North America, http://www.gamefam.com"
02/01/2024,2024,Q1'24,Flex Fantasy,Undisclosed,Seed round,Early-stage VC,No,0.75,,Other,Cash-related,United States,North America,2021.0,,https://www.flex.fan/,US-based fantasy sports gaming platform Flex Fantasy has closed a $0.75m Seed funding round. The platform offers a fantasy sports competition in formats for cash rewards.,https://www.donews.com/news/detail/8/3910234.html,DISCLOSED,3139,seed,Early-stage investment,3449.0,IMPORTED,Flex Fantasy,,,Strategic / CVC,2021.0,USA,North America,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0.0,06/07/2025 10:13,,06/07/2025 10:13,,"Flex Fantasy, US, North America"
03/01/2024,2024,Q1'24,Burn Ghost,Undisclosed,Seed round,Early-stage VC,No,1.3,,Platform&Tech,Blockchain-powered,United States,North America,2021.0,Men,https://www.play.burnghost.com/,"According to the SEC filing, US-based web3 games developer Burn Ghost has raised $1.3m out of $2m in a funding round. The studio is developing an eponymous P2E gaming platform.",https://www.sec.gov/Archives/edgar/data/1926650/000192665024000002/xslFormDX01/primary_doc.xml,DISCLOSED,3140,seed,Early-stage investment,1123.0,IMPORTED,Burn Ghost,,,Strategic / CVC,2021.0,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
