id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index
1714,IMPORTED,Higround,,,Strategic / CVC,2020,USA,North America,Private,Other,,,Generalist,,,0,2025-06-21 20:15:33,,2025-06-21 20:15:33,,
2001,IMPORTED,Hike,,,Strategic / CVC,2012,India,Southern and Central_Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:17:09,,2025-06-21 20:17:09,,
1883,IMPORTED,Hikky,,,Strategic / CVC,2018,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:16:28,,2025-06-21 20:16:28,,
8663,IS INCOMPLETE,Hillfarrance Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:03,,2025-08-30 18:53:03,,"Hillfarrance Venture Capital, notenoughinformation, notenoughinformation"
10843,IS INCOMPLETE,Hilmar Petursson,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:11,,2025-08-30 18:55:11,,"Hilmar Petursson, notenoughinformation, notenoughinformation"
9699,IS INCOMPLETE,Hilmar Veigar Petursson,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:05,,2025-08-30 18:54:05,,"Hilmar Veigar Petursson, notenoughinformation, notenoughinformation"
11273,IS INCOMPLETE,HIM Angels VC network,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:36,,2025-08-30 18:55:36,,"HIM Angels VC network, notenoughinformation, notenoughinformation"
8920,IS INCOMPLETE,Himanshu Sahay & Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:20,,2025-08-30 18:53:20,,"Himanshu Sahay & Partners, notenoughinformation, notenoughinformation"
8641,IS INCOMPLETE,HippoJoy,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:02,,2025-08-30 18:53:02,,"HippoJoy, notenoughinformation, notenoughinformation"
54,ENABLED,Hiro Capital,,,Venture Capital & Accelerators,2018,United Kingdom,British Isles,Private,,,,Gaming,415.0,,31,2025-04-08 10:23:27,naumvano@gmail.com,2025-05-19 18:12:06,vsidv1777@gmail.com,
8285,IS INCOMPLETE,Hiroki Machida,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:41,,2025-08-30 18:52:41,,"Hiroki Machida, notenoughinformation, notenoughinformation"
1886,IMPORTED,Hiro Metaverse Acquisitions,SPAC,Hiro Metaverse Acquisitions (SPAC),Strategic / CVC,2021,Luxembourg,Western Europe,Private,Other,,,Generalist,,,1,2025-06-21 20:16:29,,2025-06-21 20:16:29,,
2200,IMPORTED,HitBox Games,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:18:17,,2025-06-21 20:18:17,,
986,IMPORTED,Hitwicket,,,Strategic / CVC,2015,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:19,,2025-06-21 20:11:19,,
7855,IS INCOMPLETE,Hivemind Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:52:18,,2025-08-30 18:52:18,,"Hivemind Capital, notenoughinformation, notenoughinformation"
10771,IS INCOMPLETE,Hivemind Mask Network,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:06,,2025-08-30 18:55:06,,"Hivemind Mask Network, notenoughinformation, notenoughinformation"
10920,IS INCOMPLETE,Hjalmar Windbladh,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:15,,2025-08-30 18:55:15,,"Hjalmar Windbladh, notenoughinformation, notenoughinformation"
3644,ENABLED,Hlayisani,AngelHub Ventures,AngelHub,Venture Capital & Accelerators,2011,South Africa,Southern Africa,Private,,,,Generalist,,,2,2025-07-24 17:05:40,vsidv1777@gmail.com,2025-07-24 17:05:40,vsidv1777@gmail.com,"Hlayisani, AngelHub Ventures, ZA, Southern Africa, https://hlayisani.com/"
1159,IMPORTED,HLTV.org',,,Strategic / CVC,2016,Denmark,Nordic Countries,Private,Esports,,,Generalist,,,0,2025-06-21 20:12:39,,2025-06-21 20:12:39,,
8013,IS INCOMPLETE,HNW,Nyjah Huston,,Other,2000,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:28,,2025-08-31 08:34:19,sergeyevdokimov1@gmail.com,"HNW, Nyjah Huston, notenoughinformation, notenoughinformation, http://notenoughinformation.com"
9510,IS INCOMPLETE,Hockey Stick Investments,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:54,,2025-08-30 18:53:54,,"Hockey Stick Investments, notenoughinformation, notenoughinformation"
11436,IS INCOMPLETE,Hode HK Limited,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:46,,2025-08-30 18:55:46,,"Hode HK Limited, notenoughinformation, notenoughinformation"
10680,IS INCOMPLETE,HodlCo,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:55:01,,2025-08-30 18:55:01,,"HodlCo, notenoughinformation, notenoughinformation"
11399,IS INCOMPLETE,HOF Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:44,,2025-08-30 18:55:44,,"HOF Capital, notenoughinformation, notenoughinformation"
2853,IMPORTED,Hogo Games,,,Strategic / CVC,2022,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:22:44,,2025-06-21 20:22:44,,
9378,IS INCOMPLETE,Holdem Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:46,,2025-08-30 18:53:46,,"Holdem Capital, notenoughinformation, notenoughinformation"
772,IMPORTED,Hologate,,,Strategic / CVC,2018,Germany,Western Europe,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:10:25,,2025-06-21 20:10:25,,
1392,IMPORTED,Hologryph,,,Strategic / CVC,2016,Ukraine,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:13:42,,2025-06-21 20:13:42,,
3288,IMPORTED,Holyblade,,,Strategic / CVC,2013,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-07-05 18:34:44,,2025-07-07 11:48:08,naumvano@gmail.com,"Holyblade, CN, Eastern Asia, http://www.holyblade.com/"
447,IMPORTED,Homa Games,,,Strategic / CVC,2017,France,Western Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,2,2025-06-21 20:09:04,,2025-06-21 20:09:04,,
9391,IS INCOMPLETE,Homebrew,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:47,,2025-08-30 18:53:47,,"Homebrew, notenoughinformation, notenoughinformation"
10048,IS INCOMPLETE,Hong Shan,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:25,,2025-08-30 18:54:25,,"Hong Shan, notenoughinformation, notenoughinformation"
8678,IS INCOMPLETE,Hongyi Labs,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:04,,2025-08-30 18:53:04,,"Hongyi Labs, notenoughinformation, notenoughinformation"
1431,IMPORTED,Hoody,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:13:54,,2025-06-21 20:13:54,,
1526,IMPORTED,HookBang Game Division,,,Strategic / CVC,2012,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:14:26,,2025-06-21 20:14:26,,
703,ENABLED,Horizon Blockchain Games,,,Strategic / CVC,2017,Canada,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:10:10,,2025-07-29 09:19:22,vsidv1777@gmail.com,"Horizon Blockchain Games, CA, North America, https://horizon.io"
3543,ENABLED,Horizons Ventures,,,Venture Capital & Accelerators,1999,Hong Kong,Eastern Asia,Private,,,,Generalist,,,6,2025-07-22 10:48:42,vsidv1777@gmail.com,2025-08-23 11:37:22,naumvano@gmail.com,"Horizons Ventures, HK, Eastern Asia, https://horizonsventures.com/"
1899,IMPORTED,Horizon Union,,,Strategic / CVC,2017,United Kingdom,British Isles,Private,Esports,,,Generalist,,,0,2025-06-21 20:16:32,,2025-06-21 20:16:32,,
9657,IS INCOMPLETE,Horman,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:03,,2025-08-30 18:54:03,,"Horman, notenoughinformation, notenoughinformation"
8524,IS INCOMPLETE,Hornbill Capital Advisers,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:55,,2025-08-30 18:52:55,,"Hornbill Capital Advisers, notenoughinformation, notenoughinformation"
1706,IMPORTED,Hoss,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:15:31,,2025-06-21 20:15:31,,
433,ENABLED,Houlihan Lokey,,,Private Equity & Inst.,1972,USA,North America,Private,,,,Generalist,,,0,2025-05-26 21:10:57,kmlfatkh@gmail.com,2025-05-26 21:10:57,kmlfatkh@gmail.com,
2474,IMPORTED,Hound13,,,Strategic / CVC,2014,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:20:00,,2025-06-21 20:20:00,,
9644,IS INCOMPLETE,House Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:02,,2025-08-30 18:54:02,,"House Fund, notenoughinformation, notenoughinformation"
146,ENABLED,Housemarque,,,Strategic / CVC,1995,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,Sony Group Corporation,0,2025-04-17 19:51:55,naumvano@gmail.com,2025-04-19 06:45:30,naumvano@gmail.com,
2227,IMPORTED,House of Blueberry,,,Strategic / CVC,2012,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:18:27,,2025-06-21 20:18:27,,
8692,IS INCOMPLETE,House of Jindals,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:05,,2025-08-30 18:53:05,,"House of Jindals, notenoughinformation, notenoughinformation"
9946,IS INCOMPLETE,Houser,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:19,,2025-08-30 18:54:19,,"Houser, notenoughinformation, notenoughinformation"
7998,IS INCOMPLETE,HP Tech Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:27,,2025-08-30 18:52:27,,"HP Tech Ventures, notenoughinformation, notenoughinformation"
9867,IS INCOMPLETE,HP Venture,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:15,,2025-08-30 18:54:15,,"HP Venture, notenoughinformation, notenoughinformation"
3027,ENABLED,HQ Trivia,,,Strategic / CVC,2017,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-29 13:44:10,,2025-08-22 19:52:31,sergeyevdokimov1@gmail.com,"HQ Trivia, US, North America, http://www.hqtrivia.com"
557,ENABLED,HQ Trivia NFT,,,Strategic / CVC,2000,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,HQ Trivia,0,2025-06-21 20:09:28,,2025-08-22 19:52:27,sergeyevdokimov1@gmail.com,"HQ Trivia NFT, US, North America, http://www.hqtrivia.com"
11290,IS INCOMPLETE,HRZ,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:37,,2025-08-30 18:55:37,,"HRZ, notenoughinformation, notenoughinformation"
8017,IS INCOMPLETE,HSBC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:28,,2025-08-30 18:52:28,,"HSBC, notenoughinformation, notenoughinformation"
9653,IS INCOMPLETE,HTC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,2025-08-30 18:54:03,,2025-08-30 18:54:03,,"HTC, notenoughinformation, notenoughinformation"
3768,ENABLED,HTC Corporation,,HTC Corp.,Strategic / CVC,1997,Taiwan,,Private,,,,Generalist,,,2,2025-08-24 08:22:47,vsidv1777@gmail.com,2025-08-24 08:22:47,vsidv1777@gmail.com,"HTC Corporation, TW, https://www.htc.com/us/"
9215,IS INCOMPLETE,HTR Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:38,,2025-08-30 18:53:38,,"HTR Group, notenoughinformation, notenoughinformation"
8465,IS INCOMPLETE,Huashang Fund Management,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:51,,2025-08-30 18:52:51,,"Huashang Fund Management, notenoughinformation, notenoughinformation"
1607,IMPORTED,Huatong Group,Zhejiang Century Huatong Group,,Strategic / CVC,2005,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:14:50,,2025-06-21 20:14:50,,
8710,IS INCOMPLETE,Hubei Century Network Technology,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:06,,2025-08-30 18:53:06,,"Hubei Century Network Technology, notenoughinformation, notenoughinformation"
10068,IS INCOMPLETE,Hubert Thieblot,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:26,,2025-08-30 18:54:26,,"Hubert Thieblot, notenoughinformation, notenoughinformation"
548,IMPORTED,Huey Games,,,Strategic / CVC,2013,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,2025-06-21 20:09:27,,2025-06-21 20:09:27,,
10982,IS INCOMPLETE,Hugo Borges de Souza,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:19,,2025-08-30 18:55:19,,"Hugo Borges de Souza, notenoughinformation, notenoughinformation"
3474,ENABLED,Human Capital,,,Venture Capital & Accelerators,2015,USA,North America,Private,,,,Generalist,1400.0,,3,2025-07-21 15:07:13,vsidv1777@gmail.com,2025-07-21 15:07:13,vsidv1777@gmail.com,"Human Capital, US, North America, https://human.capital"
2835,IMPORTED,Human Computer,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:22:36,,2025-06-21 20:22:36,,
10417,IS INCOMPLETE,Human Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:45,,2025-08-30 18:54:45,,"Human Ventures, notenoughinformation, notenoughinformation"
9964,IS INCOMPLETE,Humble Venture,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:20,,2025-08-30 18:54:20,,"Humble Venture, notenoughinformation, notenoughinformation"
10976,IS INCOMPLETE,Hummingbird Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:18,,2025-08-30 18:55:18,,"Hummingbird Capital, notenoughinformation, notenoughinformation"
10909,IS INCOMPLETE,Hummingbird Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:14,,2025-08-30 18:55:14,,"Hummingbird Ventures, notenoughinformation, notenoughinformation"
888,IMPORTED,Hungri Games,,,Strategic / CVC,2019,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:10:51,,2025-06-21 20:10:51,,
1470,IMPORTED,Hungry Couch,,,Strategic / CVC,2019,Russia,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:14:08,,2025-06-21 20:14:08,,
7972,IS INCOMPLETE,Hunt Technology Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:25,,2025-08-30 18:52:25,,"Hunt Technology Ventures, notenoughinformation, notenoughinformation"
7952,IS INCOMPLETE,Huobi Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,2025-08-30 18:52:24,,2025-08-30 18:52:24,,"Huobi Capital, notenoughinformation, notenoughinformation"
8999,IS INCOMPLETE,Huobi Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,2025-08-30 18:53:25,,2025-08-30 18:53:25,,"Huobi Group, notenoughinformation, notenoughinformation"
8909,IS INCOMPLETE,Huobi Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,14,2025-08-30 18:53:19,,2025-08-30 18:53:19,,"Huobi Ventures, notenoughinformation, notenoughinformation"
9528,IS INCOMPLETE,Hustle Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,7,2025-08-30 18:53:55,,2025-08-30 18:53:55,,"Hustle Fund, notenoughinformation, notenoughinformation"
230,ENABLED,Hutch,,,Strategic / CVC,2011,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Modern Times Group,0,2025-04-19 11:02:19,naumvano@gmail.com,2025-04-19 11:02:55,naumvano@gmail.com,
315,ENABLED,Huuuge Games,"WSE:HUGE, Huuuge","Huuuge Games (WSE:HUGE),Big Bets (Huuuge Games)",Strategic / CVC,2014,USA,North America,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,5,2025-05-03 16:28:51,naumvano@gmail.com,2025-08-31 07:18:34,alexey.krasilnikov.eu@gmail.com,"Huuuge Games, WSE:HUGE, Huuuge, US, North America, http://www.huuugegames.com"
1303,ENABLED,Huya,,"Huya (Tencent),Huya (Tencent Holdings)",Strategic / CVC,2014,China,Eastern Asia,Private,Platform & Tech,,,Generalist,,,3,2025-06-21 20:13:18,,2025-08-30 13:05:37,sergeyevdokimov1@gmail.com,"Huya, CN, Eastern Asia, https://www.huya.com/"
11366,IS INCOMPLETE,HV Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:42,,2025-08-30 18:55:42,,"HV Capital, notenoughinformation, notenoughinformation"
3560,ENABLED,HYBE Corporation,Big Hit Entertainment,,Strategic / CVC,2005,South Korea,Eastern Asia,Public,Other,,,Generalist,,,1,2025-07-22 12:36:50,vsidv1777@gmail.com,2025-07-22 12:36:50,vsidv1777@gmail.com,"HYBE Corporation, Big Hit Entertainment, KR, Eastern Asia, https://hybecorp.com/"
1050,ENABLED,Hybe IM,,,Strategic / CVC,2021,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,HYBE Corporation,1,2025-06-21 20:11:32,,2025-07-22 12:36:55,vsidv1777@gmail.com,"Hybe IM, KR, Eastern Asia, https://www.hybecorp.com/"
9638,IS INCOMPLETE,Hycons,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:02,,2025-08-30 18:54:02,,"Hycons, notenoughinformation, notenoughinformation"
2801,IMPORTED,Hydratac,,,Strategic / CVC,2024,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:21,,2025-06-21 20:22:21,,
1761,ENABLED,HypeHype,Frogmind,,Strategic / CVC,2012,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:15:48,,2025-08-15 08:39:36,naumvano@gmail.com,"HypeHype, Frogmind, FI, Nordic Countries, https://www.hypehype.com/announcement"
826,IMPORTED,Hypemasters,,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:10:38,,2025-06-21 20:10:38,,
9234,IS INCOMPLETE,Hype Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:39,,2025-08-30 18:53:39,,"Hype Partners, notenoughinformation, notenoughinformation"
9023,IS INCOMPLETE,Hyperchain,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:26,,2025-08-30 18:53:26,,"Hyperchain, notenoughinformation, notenoughinformation"
11090,IS INCOMPLETE,HyperCycle,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:26,,2025-08-30 18:55:26,,"HyperCycle, notenoughinformation, notenoughinformation"
