ID,Status*,Announcement date*,Target Company,"Transaction Size*, $M",Transaction Type*,Transaction Category*,closed date,To be closed,Lead Investor / Acquirer,Other Investors,Source URL*,Description*,Transaction UUID,"Equity Value at Listing, $M",Internal information,signature company,signature date,signature investor,signature deal type,source data,created at
1526,IMPORTED,2024-02-09,Great Big Beautiful Tomorrow,3.0,Seed,Early-stage Investments,2024-02-09,0,Shima Capital,"Lyrik Ventures, Sfermion",https://venturebeat.com/games/chris-heatherlys-great-big-beautiful-tomorrow-casual-party-games-studio-lands-3m/,"US-based casual game developer Great Big Beautiful Tomorrow has raised $3m in Seed funding. The round was led by Shima Capital, with participation from Sfermion, Lyrik Ventures, and others. The studio's debut title, The Mystery Society, is a social casual deduction game that combines elements from Among Us and Clue while incorporating web3 features like NFT ownership and player-to-player trading.",161c0c99-b6a1-4bfc-8439-e55f22f7c929,,,greatbigbeautifultomorrow,24february,noleadinvestor,seed,"Shima Capital (lead) / Sfermion, Lyrik Ventures",2025-08-31 08:48:34
1525,IMPORTED,2023-11-15,Bezi,13.0,Series A,Early-stage Investments,2023-11-15,0,Benchmark Capital,"Designer Fund, Uncork Capital",https://venturebeat.com/games/bezi-raises-13m-to-enable-user-generated-and-collaborative-3d-design/,"US-based collaborative 3D design tools developer Bezi has raised $13m in a Series A funding round led by Benchmark, with participation from Uncork Capital, Designer Fund, and several other investors. The studioâs tools offer a user-friendly alternative to technical engines like Unity or Unreal. Bezi aims to simplify 3D asset creation and enhance no-code prototyping features.",c005887a-3e34-41f3-a79a-359ea8b5de4a,,,bezi,23november,noleadinvestor,seriesa,"Benchmark (lead) / Uncork Capital, Designer Fund",2025-08-31 08:48:34
1523,IMPORTED,2021-03-18,Chirrup,0.3,Seed,Early-stage Investments,2021-03-18,0,Titan Capital,"3.0 Fund, First Cheque, iSeed",http://bwdisrupt.businessworld.in/article/Chirrup-Raises-300K-Led-By-Titan-Capital/18-03-2021-384222/,"Chirrup, a Video-integrated Social Gaming platform, has raised a pre-seed round of $300K from Titan Capital, iSeed, First Cheque and 3.0 Fund. The Platform will utilize the funding to further strengthen the product & provide a world-class user experience.",3d3c029f-8e37-4552-8a00-07425ca23075,,,chirrup,21march,noleadinvestor,seed,"Titan Capital /  iSeed, First Cheque and 3.0 Fund",2025-08-31 08:48:34
1521,IMPORTED,2023-04-06,Gleam Games,1.0,Seed,Early-stage Investments,2023-04-06,0,IstCapital,"Ludus Ventures, TeraPortfoy",https://mobidictum.com/game-industry/gleam-games-secures-investment-everblast/,"Gleam Games, a Turkey-based mobile games developer, has raised $1m in its latest funding. The round was led by IstCapital, with participation from Ludus Venture Studio, and TeraPortfoy. The funds will be used to support the marketing and further development of its match-3 title, EverBlast.",dd95da19-5348-49b3-ab30-ad47d29fd861,,,gleamgames,23april,noleadinvestor,seed,"IstCapital (lead) / Ludus Ventures, TeraPortfoy",2025-08-31 08:48:34
1520,IMPORTED,2022-02-18,DeHorizon Foundation,0.0,Seed,Early-stage Investments,2022-02-18,0,Griffin Gaming Partners,Circle Ventures,https://venturebeat.com/2022/02/18/dehorizon-raises-funding-for-metaverse-game-ecosystem/,"DeHorizon Foundation announced that it has received investment in a round of funding co-led by new investors, GGP Management, L.P and Circle Ventures on February 18, 2022.  ",4c796f15-609a-45fb-b13f-c5b83bc46979,,,dehorizonfoundation,22february,noleadinvestor,seed,Griffin Gaming Partners (lead) / Circle Ventures;,2025-08-31 08:48:34
1519,IMPORTED,2024-07-15,Grand Games,3.0,Seed,Early-stage Investments,2024-07-15,0,Bek Ventures,Laton Ventures,https://venturebeat.com/games/grand-games-raises-3m-for-multiple-mobile-game-launches/,"Turkey-based mobile games developer Grand Games has raised $3m in a pre-Seed funding round led by Earlybird Digital East Fund, with participation from Laton Ventures. The funds will support team expansion and the development of new titles.",15b9e99d-8cf7-4a7b-a416-5a78ced1a8dd,,,grandgames,24july,noleadinvestor,seed,Earlybird Digital East Fund (lead) / Laton Ventures ,2025-08-31 08:48:33
1518,IMPORTED,2022-11-03,Playgig,10.9,Seed,Early-stage Investments,2022-11-03,0,March Gaming,"Aream & Co., Gaingels, Paramark",https://venturebeat.com/games/playgig-raises-10-85m-for-cross-platform-game-studio/,"US-based multiplatform game developer Playgig has raised $10.85m in Seed funding. The round was led by March Gaming, with participation from Paramark, Aream, and Gaingels. The funds will go towards hiring more staff and developing its first title.",40ee2b37-b7e2-4cc7-99a8-9b31cdcefe0d,,,playgig,22november,noleadinvestor,seed,"March Gaming (lead) / Paramark, Aream, and Gaingels",2025-08-31 08:48:33
1517,IMPORTED,2022-01-19,New Sin City,40.0,Seed,Early-stage Investments,2022-01-19,0,,"Ellipti Ventures, Metrix Capital, Oddiyana Ventures, ZBS Capital",https://www.globenewswire.com/news-release/2022/01/19/2369596/0/en/New-Sin-City-Is-Ready-for-Unlimited-Action-Adventure-and-Fun.html,"Right now, Sin Cityâs all funding plans for the seed round and strategic rounds are complete. It raised around $40-million from the market and its community members. In a recent company announcement, New Sin City has declared its ambitious plan ahead. The company wants to become avant-garde in an action-packed role-playing game to facilitate users play, manage, and acquire digital assets and rewards.",24f15b20-2494-4e63-9936-9201bad320c2,,,newsincity,22january,noleadinvestor,seed,"Metrix Capital, Ellipti, Oddiyana Ventures, ZBS Capital",2025-08-31 08:48:33
1516,IMPORTED,2021-08-19,Role,2.8,Seed,Early-stage Investments,2021-08-19,0,"Konvoy Ventures, London Venture Partners",,https://techcrunch.com/2021/08/19/roles-video-role-playing-platform-makes-a-2-75m-charm-attempt-on-the-burgeoning-tabletop-world/,"Role, a video platform focused on the social aspect of role-playing games, has raised a $2.75 million seed round co-led by Konvoy and LVP",ecb306bf-5a4b-4f44-998c-91c91ddb99ac,,,role,21august,noleadinvestor,seed,"Konvoy Ventures, London Venture Partners (LVP) (lead) /",2025-08-31 08:48:33
1515,IMPORTED,2021-05-11,Appeal Studios,3.7,M&A control (incl. LBO/MBO),M&A,2021-05-11,0,Embracer Group,,https://embracer.com/wp-content/uploads/2021/05/1416345.pdf,"Sweden-based video game holding company Embracer Group (SSE: EMBRAC B) has acquired four gaming companies through the two wholly-owned subsidiaries:
THQ Nordic GmbH acquired Appeal Studios, KAIKO, and Massive Miniteam Amplifier Game Invest AB acquired FRAME BREAK. The total purchase consideration can reach $14.75m paid with a mix of cash and Embracer B-shares.",3914029f-180d-463d-9ba1-678ccd61932a,,,appealstudios,21may,noleadinvestor,m&acontrol(incl.lbo/mbo),Embracer Group (STO: EMBRAC B),2025-08-31 08:48:33
1514,IMPORTED,2022-09-13,Playground,0.0,Seed,Early-stage Investments,2022-09-13,0,"East Ventures, Mirana Ventures",Arc Capital,https://www.techinasia.com/sg-web3-platform-palyground-oversubscribed-preseed,Singapore-based web3 gaming and NFT discovery platform Playground has raised ,335dbeac-fd0c-496d-9bf7-daf2d798d00f,,,playground,22september,noleadinvestor,seed,"East Ventures, Mirana Ventures (lead) / Arc Capital ",2025-08-31 08:48:33
1513,IMPORTED,2025-05-07,Fuse Games,7.0,Series A,Early-stage Investments,2025-05-07,0,Griffin Gaming Partners,"Actera Group, Lakestar, NFX",https://mobidictum.com/fuse-games-7m-investment-griffin-gaming-partners/,"Turkey-based mobile game studio Fuse Games has secured $7m in a funding round led by Griffin Gaming Partners, with participation from Lakestar, NFX Capital, and Actera. The proceeds will be used to support company growth, team expansion, and the development of original IPs. Fuse Games is currently working on its debut, undisclosed mobile title. The company previously raised $2m in Junâ23.",522c17cf-c5f0-488d-94cd-7bc00b66e965,,,fusegames,25may,noleadinvestor,seriesa,"Griffin Gaming Partners (lead) / NFX, Lakestar, Actera",2025-08-31 08:48:33
1512,IMPORTED,2024-10-09,Dragonz Lab,9.0,Seed,Early-stage Investments,2024-10-09,0,Syndicate Capital Limited Partnership Fund,,https://coinmarketcap.com/community/articles/6706854d8995d051f6261a9e/,"UK-based web3 gaming studio Dragonz Lab has secured $9m in a funding round led by Syndicate Capital Limited Partnership Fund. The funds will support the development of the companyâs play-to-earn title, Dragonz Land, an NFT trading card game with over 5.3 million monthly active users. The game allows players to buy, trade, and level up NFT cards while earning in-game tokens through various activities.",5b8340d0-9a51-4837-a80c-18a7a9f981ca,,,dragonzlab,24october,noleadinvestor,seed,Syndicate Capital Limited Partnership Fund (lead) /,2025-08-31 08:48:33
1511,IMPORTED,2021-09-06,Gamestry,5.0,Seed,Early-stage Investments,2021-09-06,0,"Goodwater Capital, Kibo Ventures, Target Global",,https://techcrunch.com/2021/09/05/gamestry-gets-5m-to-give-games-video-creators-a-sweeter-deal/,"Barcelona-based gaming video-streaming platform Gamestry has raised $5m in seed funding, led by Goodwater Capital, Target Global, and Kibo Ventures. The proceeds will support the further development of the platform.",2345293c-8df6-4539-bc07-94a0680dcd69,,,gamestry,21september,noleadinvestor,seed,"Goodwater Capital, Target Global and Kibo Ventures / ",2025-08-31 08:48:33
1510,IMPORTED,2023-07-20,Eyeball Games,1.5,Seed,Early-stage Investments,2023-07-20,0,White Star Capital,"Immutable, Polygon Ventures",https://venturebeat.com/games/eyeball-games-raises-1-5m-for-blockchain-pool-game/,"Singapore-based Web3 game developer Eyeball Games has raised $1.5m in a Pre-Seed funding round led by White Star Capital, with participation from Polygon Ventures, Immutable, and others. The sum will be used for further development of the companyâs upcoming mobile title Eyeball Pool â a modernized pool game with Web3 elements. The game is planned to be launched in Q1â24.",16050f1e-0192-4c41-bda3-9da1ebeeacde,,,eyeballgames,23july,noleadinvestor,seed,"White Star Capital (lead) / Polygon Ventures, Immutable",2025-08-31 08:48:32
1509,IMPORTED,2020-04-23,1939 Games,1.9,Seed,Early-stage Investments,2020-04-23,0,"Crowberry Capital, Sisu Game Ventures, Veigar Petursson",,https://www.pcgamer.com/kards-is-a-new-free-ccg-based-on-the-second-world-war/,"Iceland-based multiplatform games developer 1939 Games has secured $1.9m investment to continue developing its newly released WWII digital collectable card game, KARDS. ",4cf484ef-9593-4ffc-9301-2d9f43c11950,,,1939games,20april,noleadinvestor,seed,"Crowberry Capital, Veigar Pétursson, Sisu Game Ventures",2025-08-31 08:48:32
1508,IMPORTED,2021-05-18,The Game Band,3.4,Seed,Early-stage Investments,2021-05-18,0,Makers Fund,"1Up Ventures, Matthew Ball",https://www.gamesindustry.biz/articles/2021-05-12-the-game-band-raises-3-million-in-funding,"Blaseball developer The Game Band today announced that it has raised $3 million in seed funding. The investment will be used to expand its development team, release Blaseball on mobile platforms, and go towards unannounced projects. The investment was led by Makers Fund along with participation from 1UP Ventures and Matthew Ball.",d8e7f26f-466e-4e5a-be52-82c23b37443f,,,thegameband,21may,noleadinvestor,seed,Makers Fund (lead) / 1UP Ventures and Matthew Ball.,2025-08-31 08:48:32
1507,IMPORTED,2021-10-12,Party Space,1.0,Seed,Early-stage Investments,2021-10-12,0,"Day One Capital, Hjalmar Windbladh, TA Ventures",,https://venturebeat.com/2021/10/12/party-space-raises-1m-for-metaverse-style-virtual-events/,"Ukraine-based video chat platform for creating events Party.Space has raised $1m to increase its sales, explore new applications, launch its first metaverse setting for virtual events, and create a collection of NFT tokens devoted to the purpose.",8fe6af19-edb3-4a31-9ce3-16fbfb71182e,,,partyspace,21october,noleadinvestor,seed,"TA Ventures, Day One Capital, and Hjalmar Windbladh.",2025-08-31 08:48:32
1506,IMPORTED,2022-10-18,Magic Games,5.0,Seed,Early-stage Investments,2022-10-18,0,Makers Fund,"Firat Ileri, Hummingbird Ventures",https://www.businesswire.com/news/home/20221018005513/en,"Turkey-based mobile game developer Magic Games has raised more than $5m in Seed funding. The round was led by Makers Fund, with participation from Firat Ileri, and Hummingbird Ventures. The funds will go towards hiring staff for Istanbul and soon-opening European offices.",4e93375e-d74f-42b8-a785-1f461c3264d7,,,magicgames,22october,noleadinvestor,seed,"Makers Fund (lead) / Firat Ileri, Hummingbird Ventures.",2025-08-31 08:48:32
1504,IMPORTED,2021-07-01,Fast Travel Games,4.0,Series A,Early-stage Investments,2021-07-01,0,Brightly Ventures,"Creades, Inbox Capital, Industrifonden",https://www.gamesindustry.biz/articles/2021-07-01-vr-studio-fast-travel-games-raises-over-usd4m,"Fast Travel Games has completed a new round of investment to the tune of more than $4 million. The company received the bulk of its new investment from Nordic firm Brightly Ventures, as well as additional funds from existing owners Industrifonden, Creades and Inbox Capital.
",172aa047-c184-4e1b-8607-c979c95da412,,,fasttravelgames,21july,noleadinvestor,seriesa,"Brightly Ventures / Industrifonden, Creades and Inbox Capital",2025-08-31 08:48:32
1503,IMPORTED,2024-02-28,READYgg,4.0,Seed,Early-stage Investments,2024-02-28,0,,"Delphi Ventures, Merit Circle, Momentum6, Pure Chain Capital",https://venturebeat.com/games/ex-sony-boss-shawn-layden-advises-readygg-as-it-raises-4m-for-web3-gaming/,"US-based web3 gaming company READYgg has raised $4m in a funding round led by NeoTokyo, Delphi Digital, Token Metrics Ventures, Momentum6, Purechain Capital, Merit Circle, and Alex Becker. This investment will support ReadyGG's efforts in mainstreaming ownership gaming.",2ee67676-4632-4aac-9c62-7906810f6a18,,,readygg,24february,noleadinvestor,seed,"Delphi Ventures, Momentum 6, Purechain Capital, Merit Circle",2025-08-31 08:48:32
1502,IMPORTED,2022-05-23,Firestoke,2.2,Seed,Early-stage Investments,2022-05-23,0,Hiro Capital,"Behold Ventures, Techstart Ventures",https://www.businesswire.com/news/home/20220523005568/en/Firestoke-Announce-2.2m-Seed-Funding-Round-Led-by-Hiro-Capital-to-Publish-Joyful-Indie-Games-for-a-Global-Audience,"UK-based indie games publisher Firestoke has raised $2.2m in Seed funding. The round was led by Hiro Capital with participation from others. The funding will be used towards the expansion of the portfolio of games, increasing publishing staff, and further accelerating the companyâs growth. Firestoke plans to release its first titles for PC&console by the end of 2022.",05d108d6-9c68-4fc6-891f-2e40abfec128,,,firestoke,22may,noleadinvestor,seed,"Hiro Capital (lead) / Behold Ventures,Techstart Ventures",2025-08-31 08:48:32
1501,IMPORTED,2024-05-25,Stan,2.5,Seed,Early-stage Investments,2024-05-25,0,General Catalyst,"Better Capital, Eximius Ventures",https://economictimes.indiatimes.com/tech/funding/general-catalyst-leads-2-5-million-funding-round-in-stan-its-first-web3-bet-in-india/articleshow/91778272.cms,"General Catalyst leads $2.5 million funding round in Stan, its first Web3 bet in India",f25d6da9-87d8-4e02-993a-f3e90004bb2c,,,stan,24may,noleadinvestor,seed,"General Catalyst (lead) / Better Capital, Eximius Ventures",2025-08-31 08:48:32
1499,IMPORTED,2021-04-30,Pahdo Labs,2.6,Seed,Early-stage Investments,2021-04-30,0,,"Andrew Chen, BoxGroup, Kevin Hartz, Mark Pincus, Neo, Pear",https://careers.pahdolabs.com/c6b177d210454e5a8f7ef8279606bf1b,"Pahdo Labs has raised over $2M in seed funding. Pahdo is a gaming startup building an Anime-themed massive multiplayer dungeon building RPG game, blending the best qualities of top-notch sandbox games, role-playing games, and game creation tools into one beautiful social experience. The comapany has raised over $2M in seed funding from BoxGroup, Neo, Pear, a16z GP Andrew Chen, Zynga founder Mark Pincus, Kevin Hartz, and other a16z partners who focus in gaming.",7f5ad9cf-112a-483d-91e2-2fb0cb91ca68,,,pahdolabs,21april,noleadinvestor,seed,"BoxGroup, Neo, Pear, Andrew Chen, Mark Pincus, Kevin Hartz",2025-08-31 08:48:31
