Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status
02/01/2022,2022,Q1'22,Play it Forward,"Signum Capital, Kyber Ventures, UOB Venture Management, Jump Capital, GBV, LD Capital, Great South Gate, Octava, 975 Capital, Arcane Group, Tokocrypto, AU21, Double Peak Group, Faculty Group, NxGen, DWeb3 Capital, GSR, SL2 Capital, Mintable",Seed round,Early-stage VC,No,6.0,,Platform&Tech,Blockchain-powered,Singapore,Asia,2021.0,Men,http://playitfwd.io/,"Play It Forward DAO (PIF DAO) is proud to kick off 2022 on a strong note-announcing the completion of a US$6 million private round, co-led by Signum Capital, Kyber Ventures, and UOB Venture Management. Our other partners comprise of Jump Capital, GBV, LD Capital, Great South Gate, Octava, 975 Capital, Arcane Group, Tokocrypto, AU21, Double Peak Group, Faculty Group, NxGen, DWeb3 Capital, GSR, SL2 Capital, and Mintable. The company also welcomed notable angel investors.","https://finance.yahoo.com/news/play-forward-dao-raises-us-001500506.html#:~:text=CNW%20Group-,Play%20It%20Forward%20DAO%20Raises%20US%246M%20to,in%20Play-to-Earn%20Gaming&text=SINGAPORE%2C%20Jan.%202%2C%202022,Ventures%2C%20and%20UOB%20Venture%20Management.",DISCLOSED
02/01/2022,2022,Q1'22,Wylde,Several angel investors,Seed round,Early-stage VC,No,0.38,,Esports,Esports,Ireland,Western Europe,2021.0,Men,https://wylde.gg/,"Wylde, an Irish professional e-sports and gaming group, has raised EUR375,000 in funding from several angel investors.",https://www.businesspost.ie/tech/e-sports-group-wylde-raises-eur375000-from-angel-investors-957e165d,DISCLOSED
03/01/2022,2022,Q1'22,MoPub,Applovin Corp (NASDAQ: APP),Control,M&A,No,1050.0,100.0,Platform&Tech,Tech,United States,North America,2010.0,Men,http://www.mopub.com/,US-based mobile gaming and monetization company AppLovin (NASDAQ: APP) has completed the acquisition of mobile monetization platform MoPub from Twitter (NYSE: TWTR) for $1.05B. The deal was covered in detail in our Weekly News Digest #40.,https://www.businesswire.com/news/home/20220103005089/en,DISCLOSED
03/01/2022,2022,Q1'22,Pax Animi Games,Alesta Investment,Seed round,Early-stage VC,No,0.7,,Gaming,Mobile,Turkey,MENA,2020.0,Men,http://paxanimigames.com/,"Alesta Investment announced that it invested in Pax Animi Games with a valuation of 8 million 750 thousand TL , in line with its investment strategy in early stage technology startups with high growth potential .",https://egirisim.com/2022/01/03/yerli-oyun-girisimi-pax-animi-games-8-milyon-750-bin-tl-degerleme-uzerinden-yatirim-aldi/,DISCLOSED
04/01/2022,2022,Q1'22,Parametrix.ai,"Sequoia Capital (lead) / 5Y Capital, Gaorong Capital",Series B,Late-stage VC,Yes,100.0,,Platform&Tech,Tech,China,Asia,2019.0,Men,https://chaocanshu.cn/,,https://dailyalts.com/chinese-ai-startup-parametrix-raises-100m-turns-unicorn/,DISCLOSED
04/01/2022,2022,Q1'22,Starbots,"Impossible Finance, Defi Alliance, Solar Eco Fund, Parsiq, OKEx Blockdream Ventures, TomoChain, Game Studio, LuaVentures, Kyber Network, Solscan, Kyros Ventures, BigCoin Capital, Good Game Guilds, TK Ventures,Quadhorn Guild, Real Deal Guild",Seed round,Early-stage VC,No,2.4,,Platform&Tech,Blockchain-powered,Vietnam,Asia,2021.0,Mixed,https://starbots.net/,"Vietnam-based blockchain P2E gaming startup Starbots has raised $2.4m in funding. Impossible Finance, DeFi Alliance, Solar Eco Fund, and others have participated in the round. The funding will go towards the further development of an ‘auto-battlebot’ game on the Solana blockchain.",https://www.globenewswire.com/en/news-release/2022/01/04/2360928/0/en/Starbots-Raises-2-4-Million-for-its-robot-battle-NFT-game.html,DISCLOSED
05/01/2022,2022,Q1'22,Locojoy,Tencent (SEHK: 700),Control,M&A,Yes,0.0,,Gaming,Mobile,,,,,,"It was recently found that Locojoy, who owns the “I am MT” game series, was newly acquired by Tencent. From business registry tracking company Qichacha, Tencent has become the only shareholder of Locojoy after Jan 5th, 2022.",https://www.superpixel.com/article/22703/tencent-acquired-locojoy-publisher-behind-i-am-mt-game-series-,UNDISCLOSED
05/01/2022,2022,Q1'22,Zupee,"WestCap, Tomales Bay Capital, Orios Venture Partners, Nepean Capital, Matrix Partners India, AJ Capital",Series B,Late-stage VC,No,102.0,,Other,Cash-related,India,Asia,2018.0,Men,https://www.zupee.com/,,https://www.vccircle.com/zupee-inks-pact-with-jio-closes-series-b-at-600mn-valuation,DISCLOSED
06/01/2022,2022,Q1'22,Ancient Kingdom,"DAO Maker, AU21 Capital, Reblock Vendetta, ABI, Magnus Capital, Good Games Guild R8 Capital, Game on, GIRNAS Altcoinbuzz, Dream Boat Capital, Kangaroo Dci, Insigus, Yacht, Themoonwalker, R9 Capital, Aussie Capital, Anypad Venture, 6K, Gains VC, Vendetta Capital, Exnetwork Capital",Seed round,Early-stage VC,No,3.6,,Platform&Tech,Blockchain-powered,,,2022.0,Mixed,https://acdom.io/,"Blockchain-powered P2E gaming startup Ancient Kingdom has raised $3.6m from DAO Maker, AU21 Capital, Reblock Vendetta, and others. In addition to the investment, DAO Maker formed a partnership with the startup. The funding will be used for further development of the martial arts game Ancient Kingdom and the blockchain-based real-time gaming platform.",https://cointelegraph.com/press-releases/ancient-kingdom-raises-36m-led-by-dao-maker-for-future-metaverse-growth,DISCLOSED
06/01/2022,2022,Q1'22,Hell Let Loose IP,Team 17 (LON: TM17),Control,M&A,No,62.4,100.0,Gaming,PC&Console,,,,,https://store.steampowered.com/app/686810/Hell_Let_Loose/,UK-based multiplatform games publisher and developer Team17 (LON: TM17) has purchased Hell Let Loose IP for up to ~$62.4m in cash and shares (~$42m initial consideration and ~$20.4m an earn-out based on 2 years performance) from Australia-based indie games publisher and developer Black Matter;,https://polaris.brighterir.com/public/team17/news/rns/story/w0m51nx,DISCLOSED
06/01/2022,2022,Q1'22,Team Vitality ,Rewired.gg,Series B+,Late-stage VC,No,56.6,,Esports,Esports,France,Western Europe,2013.0,Men,https://shop.vitality.gg/,"France-based esports organisation Team Vitality has raised ~$56.6m in funding. The round was led by UK-based esports venture fund Rewired GG, which has already made two investments in the company: ~$15.9m in 2019 and ~$22.7m in 2018. The funding will be used for the further development of high-class European esports teams in different disciplines.",https://esportsinsider.com/2022/01/team-vitality-50m-talent-investment/,DISCLOSED
06/01/2022,2022,Q1'22,The Label,Team 17 (LON: TM17),Control,M&A,No,40.0,100.0,Gaming,PC&Console,United States,North America,2016.0,Men,https://www.thelabel.game/,UK-based multiplatform games publisher and developer Team17 (LON: TM17) has purchased US-based indie publisher The Label for up to $40m in cash and shares ($24m initial consideration and possible earn-out of up to $16m based on 3 years performance). ,https://polaris.brighterir.com/public/team17/news/rns_widget/story/x52lp0x,DISCLOSED
07/01/2022,2022,Q1'22,Syn City,Overwolf,Corporate,Corporate,No,0.0,,Platform&Tech,Blockchain-powered,Singapore,Asia,2021.0,Men,https://syn.city/,"Israel-based content creation and distribution platform Overwolf has invested an undisclosed amount in Singapore-based blockchain-powered P2E game Syn City. The project has already raised above $8m in total. The game, which is said to be the first kind of mafia metaverse, can possibly collaborate with Overwolf platform in the future.",https://venturebeat.com/2022/01/07/overwolf-invests-in-syn-city-explores-ugc-in-mafia-metaverse/,UNDISCLOSED
07/01/2022,2022,Q1'22,Triumph,Flux Capital (lead) / ,Seed round,Early-stage VC,No,2.0,,Other,Cash-related,United States,North America,2020.0,Men,https://triumpharcade.com/,Ari Stiegler’s Flux Capital Completes Fundraising Round for Mobile Gaming Monetization Company Triumph Labs,https://www.globenewswire.com/news-release/2022/01/07/2362910/0/en/Ari-Stiegler-s-Flux-Capital-Completes-Fundraising-Round-for-Mobile-Gaming-Monetization-Company-Triumph-Labs.html,DISCLOSED
07/01/2022,2022,Q1'22,VCGamers,"Beenext, Rans Ventures/ Ari Fadyl, Jerry Soer",Seed round,Early-stage VC,No,2.6,,Platform&Tech,Platform,Indonesia,Asia,2019.0,Men,https://vcgamers.com/,"Web- and app-based gaming social commerce platform VCGaming has raised $2,6m in a seed funding round, led by Beenext and Rans Ventures",https://www.techinasia.com/vcgamers-seed-funding,DISCLOSED
07/01/2022,2022,Q1'22,Vision Strikers,DRX,Control,M&A,No,0.0,100.0,Esports,Esports,South Korea,Asia,2021.0,Men,https://liquipedia.net/valorant/Vision_Strikers,South Korea-based esports organisation DRX announced the acquisition of ??another Korea-based esports organisation Vision Strikers and its parent company DreamWork Korea. The terms of the deal are not disclosed; Vision Strikers is expected to merge with DRX in the near future.,https://esportsinsider.com/2022/01/drx-vision-strikers-merge/,UNDISCLOSED
10/01/2022,2022,Q1'22,Tapjoy,"IronSource, Unity Software",Control,M&A,No,400.0,,Platform&Tech,Tech,United States,North America,2007.0,Men,http://www.tapjoy.com/,"ironSource (NYSE: IS), a leading business platform for the App Economy, today announced the closing of the acquisition of mobile marketing and monetization company Tapjoy. The acquisition continues to strengthen ironSource’s offering for app developers, with industry-leading tools for supporting the in-app and in-game economy, and a robust advertiser marketplace.",https://www.businesswire.com/news/home/20220110005282/en/ironSource-Completes-Tapjoy-Acquisition-Increasing-Monetization-Opportunities-for-App-and-Game-Developers-and-Expanding-ironSource%E2%80%99s-Scale-in-the-Market,DISCLOSED
11/01/2022,2022,Q1'22,Fan Controlled Football (FCF) ,"Animoca Brands, Delphi Digital (lead) / Gemini Frontier Fund, 6th Man Ventures, Jump Crypto, Red Beard Ventures, Lightspeed Venture Partners, Talis Capital, Verizon Ventures, Correlation Ventures, Basecamp Fund",Series B,Late-stage VC,No,40.0,,Platform&Tech,Blockchain-powered,United States,North America,2017.0,Men,https://www.fcf.io/,"US-based blockchain-powered startup Fan Controlled Football has raised $40m in Series A funding. Animoca Brands and Delphi Digital led the round with participation from others. Funding will be used for further company growth and for the second season of their live-NFT based football game, where players use tokens for voting and actions in the game.",https://venturebeat.com/2022/01/12/fan-controlled-football-raises-40m-for-specator-controlled-football-games/,DISCLOSED
11/01/2022,2022,Q1'22,G-Haven eSports,Accelerate Baltimore,Accelerator/Incubator,Early-stage VC,No,0.05,,Esports,Esports,United States,North America,2019.0,Men,https://ghavenesports.com/,"G-Haven eSports, LLC announced that it will receive $50,000 in its incubation round of funding from new investor Accelerate Baltimore on January 11, 2022. The company is receiving money as part of 10th Cohort of 2022 accelerator program. The program will run for 13 weeks of mentorship. The transaction will culminate on demo day to be held on April 6, 2022.",https://technical.ly/startups/acceleratebaltimore-demo-night/,DISCLOSED
11/01/2022,2022,Q1'22,Kingdom Karnage (Kephitor Studios),"Animoca Brands, DFG, Enjin",Seed round,Early-stage VC,No,2.0,,Platform&Tech,Blockchain-powered,,,2013.0,Men,https://kingdomkarnage.com/,"Kephitor Studios (developer behind P2E card game Kingdom Karnage) raises $2m from Animoca Brands, DFG and Enjin",https://news.bitcoin.com/kingdom-karnage-raises-2m-from-animoca-brands-enjin-and-dfg-to-boost-gamefi-features/,DISCLOSED
11/01/2022,2022,Q1'22,Pixologic (Zbrush),Maxon,Control,M&A,No,0.0,100.0,Platform&Tech,Tech,United States,North America,1997.0,Men,http://pixologic.com/,"German-based software developer Maxon announced the acquisition of all assets of US-based software developer Pixologic most known for ZBrush - sculpting and painting software. The entire team behind ZBrush already joined Maxon, increasing its capabilities, especially when it comes to 3d modeling and drawing.",https://www.maxon.net/en/article/its-official-zbrush-is-now-part-of-the-maxon-family,UNDISCLOSED
11/01/2022,2022,Q1'22,Sloyd,"Skyfall Ventures, Trond Riiber Knudsen, Haga Ventures, Petter Haga, and Knut Arne Haga",Seed round,Early-stage VC,No,0.68,,Platform&Tech,Tech,Norway,Western Europe,2021.0,Men,https://sloyd.ai/,"Sloyd, an Oslo, Norway-based software startup developing a tool that helps anybody make 3D creation easier, has raised $680k in a pre-seed funding round",https://nordic9.com/news/sloyd-raised-nok-6-million-in-a-round-led-by-skyfall-ventures/,DISCLOSED
12/01/2022,2022,Q1'22,Rooter,"Lightbox, March Gaming, Duane Park Ventures/ 9Unicorns, ADvantage Sports Tech Fund, Capital-A, Goal Ventures, IeAD Sports & Health Tech Partners",Series A,Early-stage VC,No,25.0,,Platform&Tech,Platform,India,Asia,2016.0,Men,https://web.rooter.gg/,"India-based game streaming and e-sports platform Rooter has raised $25m in a series A funding round led by Lightbox, March Gaming and Duane Park Ventures",https://www.vccircle.com/rooter-raises-25-mn-led-by-lightbox-march-gaming-others,DISCLOSED
12/01/2022,2022,Q1'22,SteelSeries,GN Store Nord,Control,M&A,No,1240.0,,Other,Hardware,Denmark,Western Europe,2001.0,Men,http://www.steelseries.com/,"On October 6, 2021, GN announced an agreement to acquire SteelSeries - a global pioneer in premium software-enabled gaming gear. All necessary conditions, including relevant regulatory approvals, have been met and today GN has completed its acquisition of the SteelSeries group.",https://www.gn.com/Newsroom/Announcement?id=2365656&lang=en&date=20220112&title=Closing-of-acquisition-of-SteelSeries,DISCLOSED
13/01/2022,2022,Q1'22,Astragon,Team 17 (LON: TM17),Control,M&A,No,114.0,100.0,Gaming,PC&Console,Germany,Western Europe,1998.0,Mixed,https://www.astragon.com/,UK-based multiplatform games publisher and developer Team17 (LON: TM17) has entered into an agreement to acquire German PC&console games developer Astragon for up to $114m (EUR100m).,https://polaris.brighterir.com/public/team17/news/rns/story/wvn84qx/export,DISCLOSED
13/01/2022,2022,Q1'22,Lab Cave,Airnow,Control,M&A,No,0.0,100.0,Platform&Tech,Tech,Spain,Western Europe,2013.0,Men,http://labcavegames.com/,"UK-based app management platform Airnow acquires Spain-based mobile growth services provider Lab Cave. The financial terms of the deal are not disclosed, but Lab Cave will focus on the App Store platform’s optimization for mobile game developers.",https://www.gamesindustry.biz/articles/2022-01-13-airnow-acquires-lab-cave,UNDISCLOSED
