id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,ig_role
8847,IS INCOMPLETE,LightWork Worldwide,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"LightWork Worldwide, notenoughinformation, notenoughinformation",,2215,lead
9608,IS INCOMPLETE,Lightbox,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:54,,30/08/2025 18:54,,"Lightbox, notenoughinformation, notenoughinformation",,2819,lead
8446,IS INCOMPLETE,Lightning Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Lightning Capital, notenoughinformation, notenoughinformation",,2854,lead
83,ENABLED,Lightspeed Venture Partners,Lightspeed Ventures,,Venture Capital & Accelerators,2000,USA,North America,Private,,,,Generalist,28000,,32,09/04/2025 09:24,naumvano@gmail.com,19/05/2025 18:34,vsidv1777@gmail.com,,,1500,lead
3739,ENABLED,Lilith Games,,,Strategic / CVC,2013,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,2,23/08/2025 05:54,vsidv1777@gmail.com,23/08/2025 05:54,vsidv1777@gmail.com,"Lilith Games, CN, Eastern Asia, https://www.lilith.com/",,3128,lead
,TO BE CREATED,Linden Lab,,,Strategic / CVC,1999,United States,North America,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Linden Lab, United States, North America",http://notenoughinformation.com,303,target
,TO BE CREATED,Lion Beat Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Lion Beat Capital,http://notenoughinformation.com,4093,participant
8145,IS INCOMPLETE,Lionel Messi,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Lionel Messi, notenoughinformation, notenoughinformation",,2450,lead
3094,IMPORTED,Liquid Media Group,NASDAQ: YVR,Liquid Media Group (NASDAQ: YVR),Strategic / CVC,1986,Canada,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,29/06/2025 13:50,,29/06/2025 13:50,,,,917,target
,TO BE CREATED,LiquidX,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,LiquidX,http://notenoughinformation.com,3358,participant
869,IMPORTED,Live Tech Games,,,Strategic / CVC,2019,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,,961,target
10710,IS INCOMPLETE,Lobby Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Lobby Capital, notenoughinformation, notenoughinformation",,2419,lead
84,ENABLED,London Venture Partners,LVP,,Venture Capital & Accelerators,2010,United Kingdom,British Isles,Private,,,,Gaming,140,,26,09/04/2025 09:29,naumvano@gmail.com,20/05/2025 17:44,vsidv1777@gmail.com,,,"73, 837, 4095","lead, participant, participant"
84,ENABLED,London Venture Partners,LVP,,Venture Capital & Accelerators,2010,United Kingdom,British Isles,Private,,,,Gaming,140,,26,09/04/2025 09:29,naumvano@gmail.com,20/05/2025 17:44,vsidv1777@gmail.com,,,2823,lead
9894,IS INCOMPLETE,Long Journey Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Long Journey Ventures, notenoughinformation, notenoughinformation",,4055,lead
2723,IMPORTED,Longdue,,,Strategic / CVC,2024,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:21,,21/06/2025 20:21,,,https://www.longduegames.com/,3694,target
2280,IMPORTED,Longjiang Network,,,Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,www.inutan.com/,2676,target
2952,IMPORTED,Lont Games,,,Strategic / CVC,2023,China,Eastern Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,29/06/2025 13:36,,29/06/2025 13:36,,,https://www.lont.games/,3338,target
2355,IMPORTED,Loreworx,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:19,,21/06/2025 20:19,,,https://www.loreworx.com/,2844,target
3101,IMPORTED,Loric Games,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,29/06/2025 13:51,,29/06/2025 13:51,,,www.loricgames.com,2420,target
3305,IMPORTED,Love Games,Yuefu Interactive Entertainment,,Strategic / CVC,2019,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/07/2025 18:34,,08/07/2025 05:23,naumvano@gmail.com,"Love Games, Yuefu Interactive Entertainment, CN, Eastern Asia, https://www.lovengames.com/",,846,target
8820,IS INCOMPLETE,Lucid Blue Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,8,30/08/2025 18:53,,30/08/2025 18:53,,"Lucid Blue Ventures, notenoughinformation, notenoughinformation",,1459,participant
1612,IMPORTED,Lucid Sight,,,Strategic / CVC,2015,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,1,21/06/2025 20:14,,21/06/2025 20:14,,,https://www.lucidsight.com/,1132,target
3388,IMPORTED,Luckbox,,,Strategic / CVC,2016,Ireland,British Isles,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0,06/07/2025 10:11,,06/07/2025 10:11,,"Luckbox, IE, British Isles",,878,target
3435,IMPORTED,Lucra Sports,,,Strategic / CVC,2019,USA,North America,Private,Other,,Cash/Skill-based/RMG,Generalist,,,0,06/07/2025 10:13,,06/07/2025 10:13,,"Lucra Sports, US, North America",https://www.lucrasports.com/,3788,target
10938,IS INCOMPLETE,Ludlow Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Ludlow Ventures, notenoughinformation, notenoughinformation",,140,participant
85,ENABLED,Ludus Ventures,,,Venture Capital & Accelerators,2021,Turkey,Middle East,Private,,,,Gaming,60,,21,09/04/2025 10:02,naumvano@gmail.com,20/05/2025 17:45,vsidv1777@gmail.com,,,"4110, 4147","lead, lead"
2036,IMPORTED,Lumi Interactive,,,Strategic / CVC,2018,Australia,Australia and New_Zealand,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:17,,21/06/2025 20:17,,,https://www.playkinderworld.com/,2155,target
10421,IS INCOMPLETE,Luminar Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,30/08/2025 18:54,,30/08/2025 18:54,,"Luminar Ventures, notenoughinformation, notenoughinformation",,"374, 4092","participant, participant"
,TO BE CREATED,Luminosity Gaming,,,Strategic / CVC,2015,Canada,North America,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Luminosity Gaming, Canada, North America",https://luminosity.gg/,4188,target
3542,ENABLED,Lux Capital,,,Private Equity & Inst.,2000,USA,North America,Private,,,,Generalist,5000,,5,22/07/2025 10:47,vsidv1777@gmail.com,22/07/2025 10:47,vsidv1777@gmail.com,"Lux Capital, US, North America, https://www.luxcapital.com/about",,475,participant
1982,IMPORTED,M-XR,,,Strategic / CVC,2018,United Kingdom,British Isles,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:17,,21/06/2025 20:17,,,http://m-xr.com,2025,target
9707,IS INCOMPLETE,MARBLEX,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:54,,30/08/2025 18:54,,"MARBLEX, notenoughinformation, notenoughinformation",,"3358, 3962","participant, participant"
9176,IS INCOMPLETE,Metrix Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:53,,30/08/2025 18:53,,"Metrix Capital, notenoughinformation, notenoughinformation",,1459,participant
10414,IS INCOMPLETE,MGVC (MY.GAMES),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,23,30/08/2025 18:54,,30/08/2025 18:54,,"MGVC (MY.GAMES), notenoughinformation, notenoughinformation",,"1367, 1597, 2589","lead, lead, lead"
1543,IMPORTED,MHG Technologies,Hunter Games,MHG Technologies (Hunter Games),Strategic / CVC,2018,India,Southern and Central_Asia,Private,Platform & Tech,,,Generalist,,,0,21/06/2025 20:14,,21/06/2025 20:14,,,,970,target
9662,IS INCOMPLETE,MOBOX,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"MOBOX, notenoughinformation, notenoughinformation",,1612,lead
8089,IS INCOMPLETE,MSA Novo,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"MSA Novo, notenoughinformation, notenoughinformation",,2145,lead
2999,IMPORTED,MYBO Game,MYBO,,Strategic / CVC,2009,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,29/06/2025 13:41,,15/08/2025 16:03,naumvano@gmail.com,"MYBO Game, MYBO, CN, Eastern Asia, https://mybogame.com/",,376,target
,TO BE CREATED,MZ Web3,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,MZ Web3,http://notenoughinformation.com,2482,lead
9382,IS INCOMPLETE,MZ Web3 fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,30/08/2025 18:53,,30/08/2025 18:53,,"MZ Web3 fund, notenoughinformation, notenoughinformation",,2482,participant
823,IMPORTED,Macovill,,,Strategic / CVC,2020,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,https://www.macovill.com/,3881,target
10334,IS INCOMPLETE,Madrona Venture Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,30/08/2025 18:54,,30/08/2025 18:54,,"Madrona Venture Group, notenoughinformation, notenoughinformation",,1646,participant
9538,IS INCOMPLETE,Magic Eden,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,6,30/08/2025 18:53,,30/08/2025 18:53,,"Magic Eden, notenoughinformation, notenoughinformation",,"2739, 2799","lead, participant"
465,IMPORTED,Magic Potion Games,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,https://magicpotiongames.com/,3263,target
1321,IMPORTED,Mail.ru Group,LSE:MAIL,Mail.ru Group Limited (LSE:MAIL),Strategic / CVC,2005,Russia,Eastern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,21/06/2025 20:13,,21/06/2025 20:13,,,,455,target
,TO BE CREATED,Make It Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Make It Capital,http://notenoughinformation.com,3815,lead
88,ENABLED,Makers Fund,,,Venture Capital & Accelerators,2017,USA,North America,Private,,,,Gaming,1000,,77,09/04/2025 10:05,naumvano@gmail.com,20/05/2025 17:59,vsidv1777@gmail.com,,,"140, 404, 1500, 1970","lead, lead, lead, lead"
2258,IMPORTED,Making Fun,,,Strategic / CVC,2009,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:18,,21/06/2025 20:18,,,https://makingfun.com/,2624,target
11181,IS INCOMPLETE,Malabar Investment,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:55,,30/08/2025 18:55,,"Malabar Investment, notenoughinformation, notenoughinformation",,1964,lead
751,ENABLED,Mamboo Entertianment,Mamboo Games,"Mamboo Entertianment (Mamboo Games),Mamboo Games Founders",Strategic / CVC,2019,United Arab Emirates,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,1,21/06/2025 20:10,,29/08/2025 15:39,sergeyevdokimov1@gmail.com,"Mamboo Entertianment, Mamboo Games, AE, Middle East, https://my.games/en",,4119,lead
9029,IS INCOMPLETE,Mapleblock Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,30/08/2025 18:53,,30/08/2025 18:53,,"Mapleblock Capital, notenoughinformation, notenoughinformation",,3356,participant
3667,ENABLED,March Capital Partners,March Capital,March Capital Venture Management Services,Venture Capital & Accelerators,2014,USA,North America,Private,,,,Generalist,,,8,29/07/2025 10:38,vsidv1777@gmail.com,05/09/2025 21:00,sergeyevdokimov1@gmail.com,"March Capital Partners, March Capital, US, North America, https://marchcp.com/",,2306,participant
3667,ENABLED,March Capital Partners,,,Venture Capital & Accelerators,2014,USA,North America,Private,,,,Generalist,,,8,29/07/2025 10:38,vsidv1777@gmail.com,29/07/2025 10:38,vsidv1777@gmail.com,"March Capital Partners, US, North America, https://marchcp.com/",,547,participant
9632,IS INCOMPLETE,March Gaming,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,7,30/08/2025 18:54,,30/08/2025 18:54,,"March Gaming, notenoughinformation, notenoughinformation",,1176,lead
9859,IS INCOMPLETE,Mario Suarez,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:54,,30/08/2025 18:54,,"Mario Suarez, notenoughinformation, notenoughinformation",,1536,participant
7911,IS INCOMPLETE,Mark Kingdon,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Mark Kingdon, notenoughinformation, notenoughinformation",,1462,participant
9454,IS INCOMPLETE,Mark Pincus,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,7,30/08/2025 18:53,,30/08/2025 18:53,,"Mark Pincus, notenoughinformation, notenoughinformation",,"640, 1286","participant, participant"
9287,IS INCOMPLETE,Market One Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Market One Capital, notenoughinformation, notenoughinformation",,2781,participant
1701,IMPORTED,Marmalade Games,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,21/06/2025 20:15,,21/06/2025 20:15,,,https://www.marmaladegamestudio.com/,1386,target
,TO BE CREATED,Marwah Sports,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Marwah Sports,http://notenoughinformation.com,2880,lead
8987,IS INCOMPLETE,Mask Network,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,5,30/08/2025 18:53,,30/08/2025 18:53,,"Mask Network, notenoughinformation, notenoughinformation",,1701,participant
9219,IS INCOMPLETE,Master Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,9,30/08/2025 18:53,,30/08/2025 18:53,,"Master Ventures, notenoughinformation, notenoughinformation",,2799,participant
729,IMPORTED,Matr1x,,,Strategic / CVC,2000,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,2,21/06/2025 20:10,,21/06/2025 20:10,,,https://matr1x.io/,3147,target
3529,ENABLED,Matrix Partners,,"Matrix Partners India,Matrix Partners China",Venture Capital & Accelerators,1977,USA,North America,Private,,,,Generalist,13000,,9,22/07/2025 10:04,vsidv1777@gmail.com,22/07/2025 10:04,vsidv1777@gmail.com,"Matrix Partners, US, North America, https://matrix.vc/",,1741,lead
9028,IS INCOMPLETE,Matter Labs,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,30/08/2025 18:53,,30/08/2025 18:53,,"Matter Labs, notenoughinformation, notenoughinformation",,3356,participant
575,IMPORTED,Maverick Games,,,Strategic / CVC,2022,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,www.maverick-games.com,2549,target
,TO BE CREATED,Maxis Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Maxis Ventures,http://notenoughinformation.com,4110,participant
7941,IS INCOMPLETE,Mechanism Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,24,30/08/2025 18:52,,30/08/2025 18:52,,"Mechanism Capital, notenoughinformation, notenoughinformation",,2666,lead
745,ENABLED,Medal.tv,,,Strategic / CVC,2015,Netherlands,Western Europe,Private,Platform & Tech,,AI/ML,Generalist,,,0,21/06/2025 20:10,,24/07/2025 16:33,vsidv1777@gmail.com,"Medal.tv, NL, Western Europe, https://medal.tv/",https://medal.tv/,3526,target
2335,IMPORTED,Medieval Empires,,,Strategic / CVC,2000,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:19,,21/06/2025 20:19,,,https://www.medievalempires.com/,2795,target
3077,IMPORTED,Mega Cat Studios,,,Strategic / CVC,2016,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,29/06/2025 13:49,,29/06/2025 13:49,,,https://www.megacatstudios.com,2592,target
687,IMPORTED,MegaFans,Mobile eSports Gaming Fanatics,MegaFans (Mobile eSports Gaming Fanatics),Strategic / CVC,2017,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:10,,21/06/2025 20:10,,,www.megafans.com,95,target
8871,IS INCOMPLETE,Megala Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,30/08/2025 18:53,,30/08/2025 18:53,,"Megala Ventures, notenoughinformation, notenoughinformation",,1459,participant
8590,IS INCOMPLETE,Megazone Cloud,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:52,,30/08/2025 18:52,,"Megazone Cloud, notenoughinformation, notenoughinformation",,2729,lead
427,ENABLED,Menlo Ventures,,,Venture Capital & Accelerators,1976,USA,North America,Private,,,,Generalist,4000,,4,20/05/2025 18:02,vsidv1777@gmail.com,20/05/2025 18:02,vsidv1777@gmail.com,,,3248,lead
8747,IS INCOMPLETE,Merak Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,30/08/2025 18:53,,30/08/2025 18:53,,"Merak Capital, notenoughinformation, notenoughinformation",,"4148, 4149, 4167, 4168","lead, lead, lead, lead"
8531,IS INCOMPLETE,Meta (NASDAQ: META) (facebook),,,TestType,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Meta (NASDAQ: META),,2391,lead
3140,ENABLED,Meta Games,,,Strategic / CVC,2014,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,29/06/2025 13:55,,30/08/2025 20:04,sergeyevdokimov1@gmail.com,"Meta Games, US, North America, https://metagames.studio/",,366,target
528,IMPORTED,MetaGoons,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,21/06/2025 20:09,,21/06/2025 20:09,,,https://metagoons.gg/,1725,target
2328,IMPORTED,MetaGravity.org,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Platform & Tech,,"AI/ML, Blockchain/web3",Generalist,,,0,21/06/2025 20:19,,21/06/2025 20:19,,,https://www.metagravity.com/,2781,target
3205,IMPORTED,MetaShot,,,Strategic / CVC,2021,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,29/06/2025 14:01,,29/06/2025 14:01,,,https://metashot.in/,4076,target
