id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,investor_role
,TO BE ENRICHED,Sound Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Sound Ventures,,1462,participant
,TO BE ENRICHED,South Park Commons,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,South Park Commons,,4135,participant
,IMPORTED,SpAItial,,,Strategic / CVC,2024,Germany,Western Europe,Private,Platform & Tech,Platform & Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SpAItial, Germany, Western Europe",https://www.spaitial.ai,4046,TARGET
,IMPORTED,SpaceSalad Studios,,,Strategic / CVC,2019,South Africa,Southern Africa,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SpaceSalad Studios, South Africa, Southern Africa",https://www.spacesaladstudios.com/,2952,TARGET
,TO BE ENRICHED,Spacecadet Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Spacecadet Ventures,,1326,lead
,TO BE ENRICHED,Spark Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Spark Capital,,4070,lead
,IMPORTED,Sparkypants,,,Strategic / CVC,2011,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sparkypants, USA, North America",,435,TARGET
,IMPORTED,Sparrow Interactive,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sparrow Interactive, USA, North America",,490,TARGET
,TO BE ENRICHED,Spartan Group,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Spartan Group,,"2781, 3352, 3960, 3962, 4090","participant, lead, participant, participant, participant"
,TO BE ENRICHED,Speedinvest,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Speedinvest,,4046,participant
,IMPORTED,Spektra Games,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Spektra Games, Turkey, Middle East",https://www.spekter.games/,4095,TARGET
,IMPORTED,Spil Games,,,Strategic / CVC,2001,Netherlands,Western Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Spil Games, Netherlands, Western Europe",www.spilgames.com,75,TARGET
,IMPORTED,Splinterlands,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Splinterlands, USA, North America",,309,TARGET
,IMPORTED,Spoilz Games,,,Strategic / CVC,2022,Saudi Arabia,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Spoilz Games, Saudi Arabia, Middle East",https://www.spoilz.studio/games/,"2021, 4167","TARGET, TARGET"
,IMPORTED,Sports Unity,,,Strategic / CVC,2016,India,Asia,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sports Unity, India, Asia",http://www.sportsunity.co/,3964,TARGET
,IMPORTED,SportsHero,ASX:SHO,SportsHero (ASX:SHO),Strategic / CVC,2016,Australia,Australia and New_Zealand,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SportsHero, Australia, Australia and New_Zealand",,771,TARGET
,TO BE ENRICHED,Square Enix,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Square Enix,,"902, 2153, 3933, 4132","participant, lead, participant, participant"
,ENABLED,Square Enix Montreal,,Square Enix (TSE: 9684) MontrÃ©al,Strategic / CVC,2011,Canada,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Square Enix Montreal, Canada, North America",https://www.square-enix-montreal.com/en/,2283,TARGET
,ENABLED,Stan,GetStan,,Strategic / CVC,2022,India,Southern and Central_Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Stan, India, Southern and Central_Asia",https://getstan.app/,4132,TARGET
,TO BE ENRICHED,Stani Kulechov,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Stani Kulechov,,1254,participant
,IMPORTED,Starbreeze,STO: STAR B,Starbreeze (STO: STAR B),Strategic / CVC,1998,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"Starbreeze, Sweden, Nordic Countries",https://www.starbreeze.com,82,TARGET
,IMPORTED,Starbreeze,STO: STAR B,Starbreeze (STO: STAR B),Strategic / CVC,1998,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"Starbreeze, Sweden, Nordic Countries",https://corporate.starbreeze.com/en/,2790,TARGET
,ENABLED,Starbreeze - PAYDAY Crime War (IP sale),PAYDAY Crime War,,Strategic / CVC,2023,Sweden,Nordic Countries,Private,Gaming,Mobile,,Generalist,,PopReach,0,05/09/2025 01:23,,05/09/2025 01:23,,"Starbreeze - PAYDAY Crime War (IP sale), Sweden, Nordic Countries",,980,TARGET
,TO BE ENRICHED,Stardom,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Stardom,,2455,lead
,IMPORTED,Starvania,,,Strategic / CVC,2021,Saudi Arabia,MENA,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Starvania, Saudi Arabia, MENA",https://starvania.com/,4149,TARGET
,TO BE ENRICHED,Starverse,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Starverse,,1973,participant
,TO BE ENRICHED,Stateless Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Stateless Ventures,,2693,participant
,TO BE ENRICHED,Steel Perlot,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Steel Perlot,,2802,participant
,TO BE ENRICHED,Stephen Pagliuca,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Stephen Pagliuca,,538,lead
,TO BE ENRICHED,Steven Chen,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Steven Chen,,373,participant
,ENABLED,Stillfront Group,,Stillfront Group (STO: SF),Strategic / CVC,2010,Sweden,Nordic Countries,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,26,05/09/2025 01:23,,05/09/2025 01:23,,"Stillfront Group, Sweden, Nordic Countries",https://www.stillfront.com/en/,"33, 257, 1060, 1338, 2978, 3287, 3770, 3808","TARGET, TARGET, TARGET, TARGET, TARGET, TARGET, TARGET, TARGET"
,TO BE ENRICHED,Stillfront Group (STO: SF),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Stillfront Group (STO: SF),,1650,lead
,IMPORTED,Storycraft,,,Strategic / CVC,2023,Canada,North America,Private,Gaming (Content Development/Publishing),Mobile,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Storycraft, Canada, North America",https://www.storycraft.gg/,2823,TARGET
,IMPORTED,StreamCards,,,Strategic / CVC,2021,Poland,Eastern Europe,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"StreamCards, Poland, Eastern Europe",,1051,TARGET
,IMPORTED,Streamloots,,,Strategic / CVC,2017,Spain,Southern Europe,Private,Platform & Tech,Platform,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Streamloots, Spain, Southern Europe",,453,TARGET
,TO BE ENRICHED,Strecko Investments,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Strecko Investments,,3759,participant
,IMPORTED,StreumOn Studio,,StreumOn Studio founders,Strategic / CVC,2007,France,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"StreumOn Studio, France, Western Europe",,995,TARGET
,TO BE ENRICHED,Strike,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Strike,,2802,participant
,IMPORTED,Studio Atelico,,,Strategic / CVC,2024,Italy,Southern Europe,Private,Platform & Tech,Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Studio Atelico, Italy, Southern Europe",https://atelico.studio/,4156,TARGET
,IMPORTED,Studio Rasa,,,Strategic / CVC,2025,South Korea,Asia,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Studio Rasa, South Korea, Asia",,4166,TARGET
,IMPORTED,Studio Sasanqua,,,Strategic / CVC,2025,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Studio Sasanqua, Japan, Eastern Asia",https://studiosasanqua.com/,3922,TARGET
,IMPORTED,Studio555,,,Strategic / CVC,2023,Sweden,Western Europe,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Studio555, Sweden, Western Europe",https://studio555.io/,4081,TARGET
,IMPORTED,Subscrible,,,Strategic / CVC,2023,Cyprus,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Subscrible, Cyprus, Middle East",https://subscrible.com/,3396,TARGET
,IMPORTED,Sugar Creative,,,Strategic / CVC,2008,United Kingdom,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sugar Creative, United Kingdom, Western Europe",https://www.sugar.agency/,4067,TARGET
,IMPORTED,Sugarverse,,,Strategic / CVC,2022,Switzerland,Western Europe,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sugarverse, Switzerland, Western Europe",https://www.sugarverse.io/,3946,TARGET
,ENABLED,Sumo Group,AIM:SUMO,Sumo Group (AIM:SUMO),Strategic / CVC,2003,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,Tencent,6,05/09/2025 01:23,,05/09/2025 01:23,,"Sumo Group, United Kingdom, British Isles",,"316, 743","TARGET, TARGET"
,IMPORTED,Sundog,,,Strategic / CVC,2021,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sundog, Poland, Eastern Europe",https://www.sundog.games/,2653,TARGET
,IMPORTED,Sunspear Games,,,Strategic / CVC,2010,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sunspear Games, USA, North America",https://sunspeargames.com/,137,TARGET
,ENABLED,Super League Gaming,NasdaqCM:SLGG,"Super League Gaming (NASDAQ: SLGG),Super League Gaming (NasdaqCM:SLGG)",Strategic / CVC,2014,USA,North America,Private,Esports,Esports,,Generalist,,,4,05/09/2025 01:23,,05/09/2025 01:23,,"Super League Gaming, USA, North America",https://www.superleague.com/,2810,TARGET
,ENABLED,Super League Gaming,NasdaqCM:SLGG,"Super League Gaming (NASDAQ: SLGG),Super League Gaming (NasdaqCM:SLGG)",Strategic / CVC,2014,USA,North America,Private,Esports,Esports,,Generalist,,,4,05/09/2025 01:23,,05/09/2025 01:23,,"Super League Gaming, USA, North America",https://www.superleague.com/,"210, 395, 695, 789, 921","TARGET, TARGET, TARGET, TARGET, TARGET"
,IMPORTED,Super Money Games,,,Strategic / CVC,2020,USA,North America,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Super Money Games, USA, North America",https://www.supermoneygames.com/,3468,TARGET
,IMPORTED,SuperDraft,,,Strategic / CVC,2018,USA,North America,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperDraft, USA, North America",https://superdraft.io/,2987,TARGET
,IMPORTED,SuperDuperSecret,,,Strategic / CVC,2000,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperDuperSecret, USA, North America",https://www.superdupersecret.co/,2782,TARGET
,IMPORTED,SuperGaming,,,Strategic / CVC,2017,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperGaming, India, Southern and Central_Asia",https://www.supergaming.com/,"2709, 3874, 4138","TARGET, TARGET, TARGET"
,IMPORTED,SuperNgine,,,Strategic / CVC,2020,South Korea,Asia,Private,Platform & Tech,Platform & Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperNgine, South Korea, Asia",https://www.superngine.com/,4051,TARGET
,ENABLED,SuperPlay,,,Strategic / CVC,2019,Israel,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Playtika,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperPlay, Israel, Middle East",https://www.superplay.co/,2535,TARGET
,IMPORTED,SuperScale,,,Strategic / CVC,2015,Slovakia,Eastern Europe,Private,Platform & Tech,Tech,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"SuperScale, Slovakia, Eastern Europe",https://superscale.com/,3759,TARGET
,IMPORTED,Superbullet Studios,,,Strategic / CVC,2024,Saudi Arabia,MENA,Private,Gaming (Content & Development Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Superbullet Studios, Saudi Arabia, MENA",https://superbulletstudios.com/,4173,TARGET
,TO BE ENRICHED,Supercell (Tencent),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Supercell (Tencent),,2112,lead
,TO BE ENRICHED,Supercell Investments,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Supercell Investments,,4123,lead
,IMPORTED,Superpower Squad,,,Strategic / CVC,2021,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Superpower Squad, Singapore, Southeast Asia",https://ssquad.games/,2136,TARGET
,ENABLED,Supersocial,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Supersocial, USA, North America",,559,TARGET
,IMPORTED,Survios,,,Strategic / CVC,2013,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Survios, USA, North America",,475,TARGET
,TO BE ENRICHED,SushiSwap,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,SushiSwap,,1982,participant
,TO BE ENRICHED,Susquehanna Foundation,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Susquehanna Foundation,,2274,participant
,TO BE ENRICHED,Swae Lee,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Swae Lee,,2215,participant
,IMPORTED,Swarmio Media,CNSX: SWRM,Swarmio Media (CNSX: SWRM),Strategic / CVC,2015,Canada,North America,Private,Platform & Tech,Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Swarmio Media, Canada, North America",https://swarmio.media/,"2695, 2696","TARGET, TARGET"
,TO BE ENRICHED,Swedbank,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Swedbank,,3523,participant
,TO BE ENRICHED,Sybo Games,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Sybo Games,,374,participant
,IMPORTED,Sylen Studio,,,Strategic / CVC,2017,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Sylen Studio, Poland, Eastern Europe",,494,TARGET
,IMPORTED,Symmetry Break Studio,,,Strategic / CVC,2022,Germany,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Symmetry Break Studio, Germany, Western Europe",https://symmetrybreak.com/en/,4047,TARGET
,TO BE ENRICHED,T Labs,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,T Labs,,3733,lead
,IMPORTED,TARK Games,,,Strategic / CVC,2025,Turkey,MENA,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"TARK Games, Turkey, MENA",https://tarkgames.com/,4110,TARGET
,IMPORTED,TGS Esports,TSXV:TGS,"TGS Esports Inc. (TSXV:TGS),TGS Esports (TSXV: TGS)",Strategic / CVC,2018,Canada,North America,Private,Esports,Esports,,Generalist,,,3,05/09/2025 01:23,,05/09/2025 01:23,,"TGS Esports, Canada, North America",,698,TARGET
,IMPORTED,TGS Esports,TSXV:TGS,"TGS Esports Inc. (TSXV:TGS),TGS Esports (TSXV: TGS)",Strategic / CVC,2018,Canada,North America,Private,Esports,Esports,,Generalist,,,3,05/09/2025 01:23,,05/09/2025 01:23,,"TGS Esports, Canada, North America",,340,TARGET
,TO BE ENRICHED,TGS Esports,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,TGS Esports,,657,lead
,TO BE ENRICHED,TIRTA Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,TIRTA Ventures,,3124,lead
,TO BE ENRICHED,TON Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,TON Ventures,,4125,lead
,IMPORTED,TRACAB,,,Strategic / CVC,2003,Sweden,Western Europe,Private,Platform & Tech,Platform & Tech,AI/ML,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"TRACAB, Sweden, Western Europe",https://tracab.com/,4175,TARGET
,TO BE ENRICHED,TVP,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,TVP,,1328,participant
,TO BE ENRICHED,Taavet+Sten,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Taavet+Sten,,1664,lead
,TO BE ENRICHED,Taisu Ventures,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Taisu Ventures,,4125,participant
,ENABLED,Take-Two Interactive Software,,,Strategic / CVC,1993,USA,North America,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,16,05/09/2025 01:23,,05/09/2025 01:23,,"Take-Two Interactive Software, USA, North America",https://www.take2games.com/,3142,TARGET
,IMPORTED,Talerock,,,Strategic / CVC,2016,Russia,Eastern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Talerock, Russia, Eastern Europe",,1597,TARGET
,IMPORTED,Talewind,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Talewind, United Kingdom, British Isles",https://talewind.co.uk/,1172,TARGET
,IMPORTED,Talon,Talon Esports,,Strategic / CVC,2016,China,Eastern Asia,Private,Platform & Tech,Esports,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Talon, China, Eastern Asia",,495,TARGET
,IMPORTED,Tamatem Games,,,Strategic / CVC,2013,Jordan,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Tamatem Games, Jordan, Middle East",https://tamatem.co/,"2145, 3296","TARGET, TARGET"
,TO BE ENRICHED,Tar Heel Capital Pathfinder,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Tar Heel Capital Pathfinder,,969,participant
,TO BE ENRICHED,Tarpan Capital,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Tarpan Capital,,4093,participant
,IMPORTED,Tarta Labs,,,Strategic / CVC,2025,notenoughinformation,,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Tarta Labs, notenoughinformation",https://x.com/TartaLabs,3960,TARGET
,TO BE ENRICHED,Team 17,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Team 17,,1679,lead
,TO BE ENRICHED,Team Alliance,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Team Alliance,,3923,participant
,IMPORTED,Team Finest,,,Strategic / CVC,2019,Israel,Middle East,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Team Finest, Israel, Middle East",,672,TARGET
,IMPORTED,Team Vitality,,,Strategic / CVC,2013,France,Western Europe,Private,Esports,Esports,,Generalist,,,1,05/09/2025 01:23,,05/09/2025 01:23,,"Team Vitality, France, Western Europe",https://shop.vitality.gg/,1680,TARGET
,IMPORTED,Technicolor Creative Studios,,,Strategic / CVC,1915,France,Western Europe,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Technicolor Creative Studios, France, Western Europe",https://www.technicolorcreative.com,2354,TARGET
,TO BE ENRICHED,Techstars,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Techstars,,"53, 99","lead, lead"
,TO BE ENRICHED,Temasek,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Temasek,,"2286, 2355","lead, lead"
,TO BE ENRICHED,Tencent (SEHK: 700),,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,Tencent (SEHK: 700),,"8, 65, 479, 546, 607, 846, 902, 1862, 1898, 1921, 2336, 2342, 2923, 3920, 4073, 4182","lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead, lead"
,IMPORTED,Tevaera,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Tevaera, USA, North America",https://tevaera.com/,3356,TARGET
,ENABLED,That's no moon,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"That's no moon, USA, North America",https://www.thatsnomoon.com/,3015,TARGET
,ENABLED,Thats No Moon Entertainment,"That’s No Moon, Thatâ  s No Moon Entertainment",,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"Thats No Moon Entertainment, USA, North America",https://www.thatsnomoon.com/,1237,TARGET
,IMPORTED,The Academys,,,Strategic / CVC,2017,Turkey,Middle East,Private,Esports,Esports,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"The Academys, Turkey, Middle East",,901,TARGET
,IMPORTED,The Chinese Room,,,Strategic / CVC,2007,United Kingdom,Western Europe,Private,Gaming (Content & Development Publishing),PC/Console,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"The Chinese Room, United Kingdom, Western Europe",https://www.thechineseroom.co.uk/,4122,TARGET
,TO BE ENRICHED,The Chinese Room Management,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,The Chinese Room Management,,4122,lead
,ENABLED,The Game Company,,The Game Company,Strategic / CVC,2000,United Arab Emirates,Middle East,Private,Platform & Tech,Blockchain-powered,"AI/ML, Blockchain/web3",Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,"The Game Company, United Arab Emirates, Middle East",https://www.gmrtag.io/,2807,TARGET
,TO BE ENRICHED,The Games Angels,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,The Games Angels,,4131,participant
,TO BE ENRICHED,The Games Fund,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,The Games Fund,,1511,lead
,TO BE ENRICHED,The Games Scale Up Fund for Wales,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,The Games Scale Up Fund for Wales,,"4063, 4064, 4065, 4066, 4067, 4068","lead, lead, lead, lead, lead, lead"
,TO BE ENRICHED,The Kerving Group,,,Investor,,,,Private,,,,Generalist,,,0,05/09/2025 01:23,,05/09/2025 01:23,,The Kerving Group,,1536,lead
